Objects
100
,,Global Angle Headset:Headset,,,,,,Global Angle UWB_anchor:UWB_anchor,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
7708,0,0.021553,-0.082560,-1.123289,56.038651,1713.625000,1756.692383,0.065764,3.097324,-0.285674,1275.402710,2224.158691,1308.648193
7709,0,0.018788,-0.083536,-1.119414,63.238716,1715.239502,1756.117310,0.050852,3.096867,-0.283941,1275.456543,2224.179443,1308.650757
7710,0,0.016899,-0.085223,-1.115112,70.501411,1717.029663,1755.644409,0.054843,3.097343,-0.286322,1275.489746,2224.286377,1308.679077
7711,0,0.017969,-0.085624,-1.112798,77.898949,1718.798584,1755.137695,0.050569,3.096052,-0.287114,1275.463379,2224.292725,1308.649170
7712,0,0.011515,-0.086017,-1.109730,85.121231,1720.488770,1754.705078,0.059002,3.095273,-0.289460,1275.413452,2224.311768,1308.659546
7713,0,0.007285,-0.084222,-1.109405,92.472565,1722.068237,1754.111816,0.069753,3.095920,-0.292734,1275.387695,2224.298584,1308.637817
7714,0,0.007432,-0.084394,-1.108040,100.042030,1723.971802,1754.052490,0.060657,3.096361,-0.285393,1275.418335,2224.161865,1308.649902
7715,0,0.003748,-0.084903,-1.106410,107.546120,1725.770386,1753.870361,0.064227,3.096352,-0.289063,1275.420532,2224.248291,1308.635376
7716,0,0.001322,-0.084197,-1.106844,115.100182,1727.504150,1753.604126,0.059692,3.096042,-0.288604,1275.401611,2224.260010,1308.613159
7717,0,-0.001255,-0.083834,-1.106842,122.623917,1729.267944,1753.394043,0.052398,3.094716,-0.287576,1275.392822,2224.259521,1308.581665
7718,0,-0.003627,-0.084783,-1.105997,130.124847,1730.887939,1752.914429,0.061084,3.096559,-0.286514,1275.376221,2224.221436,1308.593384
7719,0,-0.005992,-0.083526,-1.107195,137.759735,1732.668945,1752.674316,0.063586,3.096392,-0.287959,1275.378174,2224.212402,1308.615967
7720,0,-0.010384,-0.082089,-1.109125,145.492004,1734.909302,1752.792847,0.075516,3.096800,-0.292651,1275.380615,2224.312500,1308.681274
7721,0,-0.013131,-0.081256,-1.110078,153.152908,1736.750366,1752.510742,0.059945,3.095760,-0.289403,1275.432007,2224.267090,1308.619385
7722,0,-0.015970,-0.082468,-1.109199,160.720001,1738.265991,1751.929199,0.061338,3.096285,-0.289000,1275.456055,2224.297119,1308.647461
7723,0,-0.020250,-0.079679,-1.112245,168.464981,1740.356445,1751.815063,0.055101,3.095421,-0.288956,1275.445312,2224.307373,1308.627686
7724,0,-0.022520,-0.079073,-1.113850,176.143784,1742.202759,1751.474609,0.056650,3.094585,-0.288460,1275.402832,2224.295898,1308.593018
7725,0,-0.024149,-0.080600,-1.112498,183.758804,1743.732910,1750.863647,0.054661,3.096446,-0.286010,1275.447144,2224.229492,1308.611572
7726,0,-0.029113,-0.077399,-1.116357,191.502563,1745.859619,1750.835693,0.052292,3.093627,-0.290820,1275.401611,2224.314941,1308.576660
7727,0,-0.031238,-0.079700,-1.115187,199.215271,1747.743896,1750.558716,0.060041,3.094955,-0.289756,1275.380737,2224.263916,1308.587280
7728,0,-0.035664,-0.076948,-1.117680,206.784714,1749.494873,1750.066040,0.067364,3.096245,-0.290382,1275.368164,2224.287842,1308.634888
7729,0,-0.038270,-0.077544,-1.118292,214.504211,1751.334229,1749.603882,0.058988,3.097656,-0.286544,1275.439575,2224.235840,1308.633789
7730,0,-0.039420,-0.077746,-1.119296,222.294296,1753.254517,1749.201538,0.051040,3.095937,-0.286420,1275.430786,2224.261719,1308.622070
7731,0,-0.042019,-0.078999,-1.120571,230.062119,1754.842651,1748.290283,0.059506,3.098407,-0.289479,1275.479858,2224.317627,1308.642090
7732,0,-0.044146,-0.077538,-1.122254,237.880463,1757.160645,1748.095093,0.049716,3.098525,-0.285112,1275.521240,2224.238037,1308.608887
7733,0,-0.047783,-0.078253,-1.124163,245.853592,1759.013428,1747.248413,0.047987,3.095884,-0.285980,1275.459229,2224.277588,1308.578125
7734,0,-0.049155,-0.077532,-1.126654,253.863098,1761.140747,1746.539917,0.057574,3.094537,-0.286152,1275.384277,2224.276611,1308.581055
7735,0,-0.052216,-0.078812,-1.128333,261.991882,1762.903809,1745.369141,0.066561,3.096392,-0.289412,1275.415894,2224.290771,1308.644409
7736,0,-0.054830,-0.078393,-1.131278,270.059387,1764.879272,1744.413940,0.049978,3.094202,-0.287348,1275.427490,2224.283691,1308.632080
7737,0,-0.058333,-0.079686,-1.132221,278.058105,1766.734009,1743.130981,0.064336,3.096568,-0.290219,1275.402954,2224.290039,1308.637939
7738,0,-0.061153,-0.078414,-1.135499,286.223663,1768.967041,1742.193604,0.048849,3.095748,-0.283988,1275.407471,2224.188477,1308.605469
7739,0,-0.064916,-0.077411,-1.138510,294.313690,1770.992676,1740.817505,0.065250,3.094839,-0.288236,1275.344727,2224.201660,1308.605225
7740,0,-0.066157,-0.077509,-1.141380,302.537598,1773.074341,1739.360229,0.065112,3.096812,-0.288754,1275.393188,2224.288818,1308.628540
7741,0,-0.072154,-0.075941,-1.145561,310.716858,1774.999023,1737.666016,0.073397,3.094893,-0.293439,1275.325928,2224.335693,1308.643799
7742,0,-0.072732,-0.076486,-1.147091,318.779999,1777.492676,1736.297974,0.067965,3.098241,-0.293749,1275.443604,2224.361816,1308.666870
7743,0,-0.077683,-0.076579,-1.150592,326.932007,1779.726685,1734.575195,0.071863,3.097850,-0.292415,1275.439819,2224.330322,1308.690552
7744,0,-0.081988,-0.074930,-1.155365,335.179443,1781.964233,1732.632324,0.072076,3.096101,-0.291586,1275.379028,2224.334717,1308.671753
7745,0,-0.084858,-0.075394,-1.157579,343.212311,1784.520020,1730.886719,0.067088,3.095280,-0.288402,1275.375977,2224.285889,1308.646729
7746,0,-0.087190,-0.077287,-1.158913,351.364990,1786.984497,1728.986816,0.061547,3.097245,-0.285217,1275.424927,2224.200684,1308.694214
7747,0,-0.092282,-0.074613,-1.164140,359.308380,1789.394531,1726.898926,0.061413,3.096844,-0.290247,1275.450806,2224.333496,1308.618774
7748,0,-0.096162,-0.072995,-1.169014,367.419922,1791.852661,1724.913452,0.070778,3.097161,-0.291758,1275.423218,2224.315674,1308.669312
7749,0,-0.098258,-0.074021,-1.170988,375.337280,1794.644531,1723.057861,0.060253,3.096904,-0.286672,1275.441284,2224.272949,1308.639282
7750,0,-0.103575,-0.074271,-1.175117,383.369446,1796.815186,1720.552002,0.070360,3.096928,-0.290541,1275.399658,2224.316406,1308.640015
7751,0,-0.103083,-0.076025,-1.175454,391.309875,1799.878052,1718.994141,0.063970,3.094889,-0.292047,1275.390869,2224.346436,1308.616577
7752,0,-0.107599,-0.074985,-1.179613,399.152344,1802.588501,1717.053833,0.069989,3.097917,-0.291882,1275.424561,2224.316895,1308.651245
7753,0,-0.111360,-0.073187,-1.185131,407.320557,1805.220703,1714.980103,0.063983,3.097421,-0.291450,1275.437256,2224.327393,1308.633667
7754,0,-0.114183,-0.073801,-1.186307,415.233734,1808.325195,1713.411499,0.057882,3.095793,-0.287230,1275.401001,2224.289062,1308.624634
7755,0,-0.117897,-0.072233,-1.190718,423.508667,1810.963501,1711.409912,0.054173,3.095896,-0.285422,1275.426636,2224.260254,1308.597778
7756,0,-0.118020,-0.073579,-1.191292,431.598022,1814.042480,1709.884399,0.067218,3.097382,-0.287736,1275.405762,2224.273682,1308.677856
7757,0,-0.115187,-0.074316,-1.193912,440.083893,1817.864502,1709.259766,0.051621,3.095845,-0.285844,1275.437256,2224.237549,1308.632446
7758,0,-0.118292,-0.074276,-1.196608,448.273376,1820.632446,1707.366333,0.047366,3.095988,-0.286941,1275.460083,2224.289062,1308.593628
7759,0,-0.119808,-0.074363,-1.200149,456.579529,1823.538696,1705.652954,0.056526,3.093120,-0.288537,1275.361206,2224.286865,1308.567017
7760,0,-0.123163,-0.072246,-1.204818,464.917572,1826.604126,1704.135376,0.051996,3.096126,-0.285706,1275.453247,2224.257812,1308.582153
7761,0,-0.130958,-0.072917,-1.207205,473.011322,1829.317871,1702.328979,0.069137,3.096019,-0.288369,1275.373291,2224.253906,1308.618530
7762,0,-0.133246,-0.071801,-1.210753,481.375092,1832.122192,1700.591797,0.072870,3.096530,-0.291963,1275.368408,2224.308594,1308.649048
7763,0,-0.136975,-0.071391,-1.214494,489.711639,1834.982544,1698.883057,0.060822,3.098508,-0.288149,1275.444580,2224.250000,1308.661255
7764,0,-0.143310,-0.068526,-1.219531,498.149353,1837.711792,1697.018921,0.072377,3.099044,-0.288722,1275.437256,2224.267578,1308.676514
7765,0,-0.146328,-0.067663,-1.221315,506.343231,1840.445190,1695.210938,0.069052,3.097979,-0.288054,1275.454346,2224.283936,1308.690430
7766,0,-0.151421,-0.065905,-1.224865,514.627075,1843.009155,1693.182495,0.065416,3.096565,-0.290808,1275.450928,2224.321777,1308.661621
7767,0,-0.155860,-0.064380,-1.226864,522.665222,1845.653564,1691.231079,0.060040,3.095822,-0.289132,1275.452637,2224.286621,1308.617920
7768,0,-0.160317,-0.065021,-1.228583,530.734497,1847.991211,1689.004639,0.063392,3.096262,-0.289740,1275.487549,2224.294434,1308.622803
7769,0,-0.163892,-0.061365,-1.232250,538.519226,1850.499878,1686.956299,0.056850,3.095170,-0.291563,1275.520508,2224.334229,1308.636230
7770,0,-0.165630,-0.059261,-1.235824,546.427124,1852.806030,1684.958740,0.046693,3.096795,-0.281781,1275.586914,2224.180176,1308.671021
7771,0,-0.171907,-0.057171,-1.239795,553.944702,1854.787842,1682.686890,0.044053,3.093263,-0.284934,1275.533691,2224.232666,1308.572876
7772,0,-0.174477,-0.057417,-1.243372,561.615295,1857.034424,1680.726562,0.046614,3.094275,-0.284515,1275.563354,2224.173828,1308.621826
7773,0,-0.173855,-0.058591,-1.244794,568.817505,1858.882812,1678.546265,0.041716,3.095815,-0.285013,1275.630493,2224.205566,1308.591187
7774,0,-0.177514,-0.052869,-1.252506,576.363586,1860.686646,1676.295044,0.047142,3.095726,-0.287762,1275.665405,2224.253418,1308.605835
7775,0,-0.177414,-0.056984,-1.251964,583.569702,1862.528687,1674.270996,0.053485,3.095770,-0.289151,1275.701294,2224.270752,1308.626953
7776,0,-0.177287,-0.055073,-1.255059,590.532593,1864.391602,1672.264526,0.040745,3.096251,-0.285038,1275.793579,2224.240479,1308.598511
7777,0,-0.182582,-0.053019,-1.259849,597.583618,1866.183960,1670.231567,0.041656,3.097489,-0.284187,1275.864624,2224.201660,1308.637085
7778,0,-0.183711,-0.051919,-1.262510,604.505127,1867.553589,1668.038330,0.057029,3.091615,-0.289281,1275.685425,2224.185547,1308.576294
7779,0,-0.182295,-0.049211,-1.265550,611.494751,1868.519165,1665.745728,0.067285,3.091924,-0.293646,1275.718628,2224.219482,1308.579956
7780,0,-0.183256,-0.052540,-1.264192,618.046692,1870.042725,1663.958496,0.058524,3.091693,-0.288490,1275.789917,2224.169922,1308.583618
7781,0,-0.183034,-0.049457,-1.268539,624.744019,1871.441772,1662.137451,0.067794,3.091192,-0.292229,1275.761353,2224.228027,1308.602173
7782,0,-0.174984,-0.041056,-1.279436,632.444397,1874.563354,1662.051880,0.061772,3.092516,-0.291983,1275.831665,2224.208496,1308.618286
7783,0,-0.173778,-0.042136,-1.280979,638.979736,1875.697144,1659.959229,0.051535,3.093457,-0.289112,1275.889282,2224.162354,1308.577881
7784,0,-0.174783,-0.041523,-1.283288,645.468201,1876.824951,1658.158203,0.064319,3.093381,-0.291292,1275.834961,2224.169922,1308.570679
7785,0,-0.173403,-0.042382,-1.285049,652.025757,1877.738525,1656.057739,0.058951,3.092461,-0.293775,1275.845093,2224.223145,1308.567505
7786,0,-0.174185,-0.043838,-1.286115,658.523254,1878.335083,1653.563232,0.065602,3.092625,-0.293261,1275.812622,2224.228271,1308.573730
7787,0,-0.181320,-0.043178,-1.288787,664.958557,1879.397705,1651.612549,0.063867,3.093031,-0.292845,1275.810303,2224.196533,1308.578613
7788,0,-0.181748,-0.042531,-1.290679,671.381958,1880.224243,1649.571899,0.064766,3.093858,-0.292218,1275.820557,2224.202637,1308.615845
7789,0,-0.183268,-0.041982,-1.293511,677.901001,1880.672485,1647.057007,0.063152,3.093218,-0.292292,1275.827393,2224.232422,1308.645508
7790,0,-0.183696,-0.042838,-1.294287,684.339966,1881.516846,1645.187988,0.068316,3.091271,-0.294183,1275.736938,2224.297607,1308.614868
7791,0,-0.184876,-0.043808,-1.294697,690.771362,1881.969482,1642.835571,0.056744,3.092916,-0.288637,1275.776489,2224.233398,1308.648193
7792,0,-0.186955,-0.042771,-1.296976,697.046692,1882.325073,1640.442749,0.064945,3.091026,-0.293756,1275.700195,2224.270508,1308.555542
7793,0,-0.186869,-0.045028,-1.297218,703.460144,1882.683716,1638.063232,0.047585,3.092585,-0.287154,1275.713501,2224.216553,1308.591187
7794,0,-0.186746,-0.044130,-1.299377,709.686768,1882.976685,1635.560181,0.026970,3.094008,-0.282257,1275.818726,2224.198975,1308.560303
7795,0,-0.186269,-0.045145,-1.298570,715.982605,1883.375610,1633.247070,0.036028,3.095730,-0.284294,1275.802979,2224.241211,1308.602905
7796,0,-0.187172,-0.044963,-1.299298,722.183472,1883.798828,1630.983887,0.031663,3.093513,-0.283484,1275.742310,2224.237549,1308.565552
7797,0,-0.190190,-0.043162,-1.302132,728.318909,1883.627075,1628.033203,0.043486,3.095909,-0.283820,1275.741089,2224.206543,1308.628052
7798,0,-0.190350,-0.043002,-1.302634,734.434753,1883.774902,1625.451172,0.037700,3.094326,-0.283916,1275.729004,2224.238525,1308.606689
7799,0,-0.194330,-0.044162,-1.302392,740.466125,1883.642822,1622.300049,0.050038,3.096424,-0.287107,1275.746460,2224.255127,1308.626709
7800,0,-0.192545,-0.042959,-1.303100,746.483765,1883.819336,1619.835571,0.039178,3.097258,-0.285174,1275.805664,2224.269287,1308.637085
7801,0,-0.193450,-0.041977,-1.303408,752.557495,1883.717041,1616.977539,0.045466,3.095737,-0.286257,1275.777100,2224.278564,1308.629150
7802,0,-0.193322,-0.041247,-1.304087,758.525269,1883.851929,1614.313843,0.045354,3.094949,-0.286716,1275.776489,2224.296387,1308.635986
7803,0,-0.194993,-0.040651,-1.304110,764.505432,1883.532593,1611.225464,0.044827,3.095701,-0.286497,1275.808594,2224.296387,1308.649048
7804,0,-0.197151,-0.040117,-1.302619,770.353943,1883.632080,1608.351685,0.067909,3.089523,-0.294472,1275.597168,2224.302490,1308.598022
7805,0,-0.199965,-0.038540,-1.303970,776.255920,1883.078735,1605.054810,0.070988,3.089421,-0.295748,1275.604980,2224.330322,1308.580444
7806,0,-0.197146,-0.040050,-1.302255,782.225281,1882.742554,1602.046021,0.054480,3.090737,-0.291503,1275.689087,2224.285645,1308.570312
7807,0,-0.201891,-0.037147,-1.303964,787.968323,1882.474243,1599.020386,0.065173,3.091008,-0.296133,1275.713745,2224.326172,1308.528931
7808,0,-0.202943,-0.036846,-1.304198,793.828064,1882.036133,1595.860840,0.064827,3.091726,-0.294910,1275.737671,2224.302979,1308.545288
7809,0,-0.200248,-0.036712,-1.302653,799.607849,1881.854248,1593.065552,0.072403,3.092020,-0.295740,1275.743286,2224.286621,1308.594360
7810,0,-0.202122,-0.038047,-1.302693,805.491516,1881.189331,1589.808228,0.063925,3.092780,-0.288869,1275.794922,2224.185791,1308.626587
7811,0,-0.202807,-0.037109,-1.302490,811.189392,1880.756348,1586.763916,0.069632,3.092191,-0.291787,1275.771362,2224.208984,1308.652222
7812,0,-0.202364,-0.037298,-1.301882,816.981384,1880.215210,1583.614258,0.065805,3.091447,-0.295654,1275.799316,2224.318359,1308.658569
7813,0,-0.202518,-0.039127,-1.299502,822.811462,1879.381226,1580.220703,0.063630,3.091759,-0.291908,1275.799561,2224.248535,1308.602295
7814,0,-0.204419,-0.037679,-1.299315,828.491150,1879.036377,1577.382202,0.056602,3.091401,-0.290510,1275.798950,2224.235596,1308.580078
7815,0,-0.205629,-0.036769,-1.297588,834.177002,1878.171631,1574.336182,0.066195,3.090568,-0.292517,1275.740967,2224.228760,1308.570435
7816,0,-0.206452,-0.037161,-1.295924,839.888367,1877.446533,1571.572876,0.064866,3.091303,-0.292516,1275.748657,2224.233887,1308.565674
7817,0,-0.207731,-0.036962,-1.294750,845.748962,1876.737427,1568.636475,0.068722,3.090122,-0.296350,1275.698730,2224.303467,1308.594604
7818,0,-0.205009,-0.036677,-1.291171,851.430908,1876.083130,1566.249390,0.068278,3.090354,-0.294016,1275.662964,2224.263916,1308.576416
7819,0,-0.205619,-0.038266,-1.290298,857.442688,1874.946533,1563.405029,0.038786,3.100446,-0.284605,1276.127197,2224.153320,1308.530396
7820,0,-0.205749,-0.037111,-1.288870,863.355713,1874.075195,1560.724243,0.039511,3.087822,-0.290938,1275.586670,2224.382568,1308.618774
7821,0,-0.204095,-0.038115,-1.286784,869.305908,1873.103027,1558.352905,0.057789,3.089737,-0.292621,1275.523926,2224.322021,1308.674194
7822,0,-0.206147,-0.038984,-1.285123,875.391785,1872.180908,1555.788940,0.060581,3.089428,-0.296165,1275.494507,2224.428955,1308.688232
7823,0,-0.203608,-0.040111,-1.282212,881.457764,1871.268188,1553.538208,0.057364,3.089382,-0.293485,1275.472900,2224.385254,1308.633301
7824,0,-0.203230,-0.041395,-1.280336,887.669800,1870.258667,1550.952148,0.049207,3.085399,-0.291491,1275.382324,2224.365234,1308.619873
7825,0,-0.202475,-0.042978,-1.277138,893.746094,1869.389038,1548.447632,0.049688,3.085736,-0.291987,1275.411255,2224.420898,1308.673340
7826,0,-0.201474,-0.047702,-1.272183,899.801880,1868.299194,1545.667725,0.083183,3.091922,-0.291415,1275.310303,2224.257324,1308.562988
7827,0,-0.203449,-0.047202,-1.269450,905.578796,1867.459717,1543.020996,0.017925,3.094704,-0.276860,1275.689209,2224.154053,1308.401855
7828,0,-0.202662,-0.050426,-1.264844,911.446106,1866.733398,1540.456421,0.022761,3.089884,-0.285791,1275.526611,2224.352539,1308.639404
7829,0,-0.204261,-0.049858,-1.261554,917.045166,1865.935547,1537.694946,0.028671,3.090321,-0.286341,1275.557129,2224.447021,1308.633545
7830,0,-0.201941,-0.051458,-1.255792,922.770203,1865.562134,1535.077759,0.041356,3.091800,-0.283134,1275.532959,2224.271484,1308.464966
7831,0,-0.203694,-0.051042,-1.254356,928.317261,1864.598267,1532.275635,0.032185,3.087381,-0.285445,1275.518188,2224.313232,1308.471069
7832,0,-0.204923,-0.051871,-1.251170,933.862854,1864.111450,1529.635010,0.021088,3.090844,-0.282497,1275.724731,2224.324707,1308.479126
7833,0,-0.200122,-0.051064,-1.247336,939.352051,1863.973022,1527.251953,0.015629,3.087937,-0.285316,1275.659058,2224.389893,1308.628418
7834,0,-0.204131,-0.050784,-1.248026,944.720215,1863.449341,1524.785889,0.008101,3.085022,-0.284460,1275.651611,2224.545166,1308.644287
7835,0,-0.205123,-0.053996,-1.245110,950.109253,1863.196045,1522.149292,0.016314,3.084707,-0.289843,1275.684204,2224.614502,1308.646484
7836,0,-0.202974,-0.054578,-1.243750,955.278992,1863.118652,1519.692749,0.004316,3.081785,-0.288280,1275.680664,2224.579346,1308.556030
7837,0,-0.211467,-0.073306,-1.241123,960.907166,1860.792603,1515.478882,0.008284,3.084941,-0.288339,1275.871826,2224.613525,1308.653564
7838,0,-0.211355,-0.075279,-1.238519,965.771667,1861.209595,1512.876953,0.003291,3.085476,-0.286117,1275.952271,2224.568604,1308.604248
7839,0,-0.213521,-0.086441,-1.234142,971.254395,1861.073120,1509.949829,-0.006995,3.086817,-0.283286,1276.069824,2224.511475,1308.565796
7840,0,-0.206222,-0.086245,-1.231418,975.996704,1862.263306,1507.748901,-0.012198,3.087513,-0.284134,1276.163818,2224.531006,1308.569214
7841,0,-0.207049,-0.089450,-1.230492,981.125000,1862.702026,1504.791992,-0.017037,3.088612,-0.282031,1276.233276,2224.494629,1308.559937
7842,0,-0.206676,-0.094067,-1.230544,986.569885,1863.077881,1502.074463,-0.011011,3.087742,-0.283197,1276.178223,2224.491943,1308.604736
7843,0,-0.206777,-0.095138,-1.228078,991.391907,1864.341309,1499.418945,-0.001849,3.088855,-0.285959,1276.152222,2224.543701,1308.627563
7844,0,-0.205470,-0.099512,-1.227637,996.816467,1864.762573,1496.406738,-0.007675,3.088469,-0.284119,1276.103271,2224.540527,1308.632080
7845,0,-0.202951,-0.101943,-1.222011,1001.718750,1866.292725,1493.837158,0.005488,3.087512,-0.287537,1276.008545,2224.558350,1308.649292
7846,0,-0.211732,-0.102997,-1.225057,1006.950134,1866.846558,1490.573242,0.005724,3.087169,-0.288745,1275.960571,2224.589111,1308.603394
7847,0,-0.212454,-0.102086,-1.222773,1011.832947,1868.219971,1487.745728,0.003890,3.086346,-0.287632,1275.878418,2224.550049,1308.572876
7848,0,-0.207867,-0.106497,-1.216352,1016.900879,1869.582275,1485.014771,0.000199,3.087056,-0.287183,1275.884399,2224.549805,1308.555542
7849,0,-0.215990,-0.109390,-1.218308,1022.259949,1870.177979,1481.587402,-0.013301,3.084177,-0.283542,1275.842529,2224.517822,1308.593018
7850,0,-0.214621,-0.104868,-1.216827,1026.821777,1871.719971,1478.824341,-0.013080,3.080720,-0.284443,1275.814819,2224.554199,1308.686279
7851,0,-0.214195,-0.102455,-1.218002,1031.976685,1873.444092,1476.396118,-0.025110,3.085049,-0.278937,1275.950562,2224.556396,1308.840454
7852,0,-0.214883,-0.109452,-1.210004,1036.598633,1874.330078,1473.003296,-0.005138,3.087697,-0.283243,1275.981567,2224.582031,1308.959595
7853,0,-0.219491,-0.106202,-1.211246,1041.079712,1875.592163,1470.038574,0.020910,3.095140,-0.285819,1276.194336,2224.535400,1309.102173
7854,0,-0.225214,-0.108077,-1.210928,1046.012939,1876.738159,1467.008057,0.050664,3.098702,-0.291701,1276.208374,2224.538086,1309.180908
7855,0,-0.221017,-0.105624,-1.209837,1050.525635,1878.479370,1464.637329,0.058045,3.111622,-0.297593,1276.777832,2224.724609,1309.230225
7856,0,-0.228325,-0.102720,-1.211598,1055.010010,1879.854126,1461.680054,0.064201,3.128873,-0.299917,1277.494995,2224.890625,1309.426025
7857,0,-0.223820,-0.107306,-1.208230,1059.931641,1881.172241,1459.127563,0.097902,3.127369,-0.308011,1277.364502,2224.893555,1309.508911
7858,0,-0.223845,-0.108843,-1.209647,1065.026733,1882.281006,1456.301758,0.120241,3.125145,-0.311023,1277.234985,2224.928467,1309.586426
7859,0,-0.229045,-0.107116,-1.207867,1069.257080,1884.282227,1453.919556,0.139073,3.126864,-0.313371,1277.244141,2224.939941,1309.647339
7860,0,-0.216387,-0.103929,-1.208053,1074.223999,1886.780396,1452.111206,0.154665,3.122463,-0.317785,1277.122559,2224.970703,1309.690308
7861,0,-0.220288,-0.104490,-1.210208,1078.687012,1888.069580,1449.432861,0.161239,3.116994,-0.320855,1277.005493,2225.031250,1309.695068
7862,0,-0.221725,-0.110304,-1.208634,1083.505859,1889.031372,1446.334717,0.146035,3.117808,-0.320758,1277.169922,2225.005371,1309.618896
7863,0,-0.225776,-0.107797,-1.208864,1087.559448,1891.145264,1443.940186,0.139173,3.112659,-0.322176,1277.127319,2225.034180,1309.576050
7864,0,-0.228018,-0.110765,-1.208742,1092.232910,1892.210083,1440.958862,0.146272,3.113431,-0.325147,1277.265137,2225.060059,1309.534180
7865,0,-0.220536,-0.118069,-1.197255,1096.634766,1894.881470,1439.058105,0.141960,3.116170,-0.322620,1277.454956,2225.033447,1309.538086
7866,0,-0.221287,-0.120264,-1.198375,1101.395386,1896.332153,1436.325439,0.133634,3.116976,-0.319267,1277.570312,2225.007568,1309.562744
7867,0,-0.218146,-0.124762,-1.194563,1106.183105,1898.135010,1433.905151,0.138118,3.115997,-0.321135,1277.603760,2225.006592,1309.577148
7868,0,-0.223625,-0.119784,-1.198831,1110.619873,1899.448730,1431.154297,0.126879,3.114481,-0.318070,1277.609009,2224.918945,1309.548462
7869,0,-0.223494,-0.118570,-1.197429,1115.121216,1901.360474,1428.884277,0.128029,3.114287,-0.316762,1277.605225,2224.857422,1309.540771
7870,0,-0.221278,-0.125437,-1.194515,1120.226929,1902.768555,1426.398438,0.132426,3.113444,-0.317710,1277.609985,2224.835205,1309.535034
7871,0,-0.226999,-0.117728,-1.197135,1124.269165,1904.483154,1424.055786,0.132719,3.113997,-0.317063,1277.622803,2224.788330,1309.556152
7872,0,-0.225447,-0.125761,-1.193044,1129.313232,1905.941162,1421.983032,0.124040,3.114446,-0.316049,1277.660522,2224.786377,1309.573120
7873,0,-0.230531,-0.113470,-1.199265,1133.131592,1907.686157,1419.643555,0.122278,3.115747,-0.317890,1277.702515,2224.819336,1309.583008
7874,0,-0.229836,-0.116505,-1.198504,1137.734863,1909.406738,1417.896729,0.128681,3.115614,-0.316710,1277.599731,2224.746338,1309.548096
7875,0,-0.230775,-0.115820,-1.199306,1142.066162,1910.867432,1415.729248,0.133754,3.115901,-0.318874,1277.529419,2224.768555,1309.511230
7876,0,-0.229877,-0.115485,-1.199881,1146.401001,1912.683105,1413.993164,0.132260,3.113142,-0.319005,1277.414673,2224.735596,1309.510498
7877,0,-0.231479,-0.113977,-1.201963,1150.755493,1914.198364,1412.143921,0.137057,3.113940,-0.318723,1277.353271,2224.689697,1309.482666
7878,0,-0.231987,-0.116339,-1.202433,1155.245728,1915.532593,1410.127319,0.146444,3.113343,-0.322937,1277.243530,2224.758301,1309.496826
7879,0,-0.232071,-0.122068,-1.199819,1159.929688,1917.085205,1408.678955,0.146183,3.115342,-0.320454,1277.250244,2224.733887,1309.513916
7880,0,-0.231845,-0.124112,-1.201507,1164.580933,1918.361328,1406.984985,0.132947,3.114196,-0.321180,1277.214600,2224.803955,1309.487183
7881,0,-0.234776,-0.113888,-1.209365,1168.574829,1920.087158,1405.495117,0.141164,3.111478,-0.323849,1277.102661,2224.924316,1309.538940
7882,0,-0.234045,-0.113757,-1.210541,1173.002075,1921.511475,1404.000488,0.123584,3.118699,-0.314620,1277.284424,2224.839844,1309.590210
7883,0,-0.237723,-0.115527,-1.211437,1177.303711,1922.527222,1402.346436,0.120020,3.119234,-0.312918,1277.260376,2224.850342,1309.540161
7884,0,-0.237815,-0.114601,-1.215076,1181.599121,1923.866089,1401.123535,0.121083,3.119106,-0.315549,1277.224243,2224.906006,1309.537720
7885,0,-0.234952,-0.115695,-1.218491,1185.986694,1925.128784,1399.747803,0.126164,3.117799,-0.315457,1277.121460,2224.893311,1309.511719
7886,0,-0.237295,-0.115662,-1.223322,1190.111328,1926.139038,1398.275635,0.133226,3.117241,-0.317160,1277.083984,2224.939697,1309.561646
7887,0,-0.237634,-0.117514,-1.226770,1194.340698,1926.993164,1396.775269,0.138640,3.122056,-0.316162,1277.222046,2224.977539,1309.647949
7888,0,-0.240628,-0.119615,-1.228323,1198.308350,1927.808228,1395.389404,0.137839,3.118683,-0.318679,1277.143677,2225.008301,1309.621460
7889,0,-0.240183,-0.117509,-1.232015,1202.218994,1928.841064,1394.100952,0.129177,3.131406,-0.312462,1277.429077,2225.066895,1309.674561
7890,0,-0.240396,-0.118481,-1.235783,1206.357422,1929.512085,1392.681885,0.144921,3.118367,-0.320588,1277.100830,2225.056396,1309.461060
7891,0,-0.242538,-0.116879,-1.238726,1210.221680,1930.063965,1391.327759,0.134885,3.105901,-0.319372,1276.993774,2224.498779,1309.614136
7892,0,-0.240863,-0.115213,-1.240885,1214.179932,1931.068604,1390.491943,0.144605,3.110137,-0.321226,1277.020874,2224.975830,1309.329834
7893,0,-0.243092,-0.114247,-1.243790,1218.193115,1931.513306,1389.626709,0.175514,3.090059,-0.332785,1276.241455,2225.092285,1309.322998
