Objects
100
,,Global Angle Headset:Headset,,,,,,Global Angle UWB_anchor:UWB_anchor,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
6078,0,0.378241,0.175767,1.875376,-238.968216,1323.137939,1790.523438,-0.055524,-3.160310,0.292382,1275.465088,2224.324951,1308.352051
6079,0,0.375492,0.178990,1.881716,-247.156509,1324.355835,1789.355835,-0.052067,-3.161015,0.289952,1275.473022,2224.287842,1308.361572
6080,0,0.373322,0.181748,1.888419,-255.216278,1325.796753,1788.289795,-0.066259,-3.160837,0.292881,1275.387451,2224.282471,1308.432495
6081,0,0.369965,0.185001,1.894999,-263.304199,1327.075073,1787.195801,-0.069052,-3.159287,0.294588,1275.408936,2224.339600,1308.480347
6082,0,0.369298,0.189784,1.900329,-271.571564,1328.472900,1786.327393,-0.057579,-3.160843,0.291534,1275.439331,2224.314697,1308.453735
6083,0,0.368110,0.193202,1.906201,-279.746796,1330.005249,1785.453125,-0.056274,-3.161594,0.292639,1275.420898,2224.307861,1308.423218
6084,0,0.367250,0.197744,1.912306,-287.901001,1331.459473,1784.793457,-0.064661,-3.159690,0.295598,1275.437988,2224.348877,1308.429077
6085,0,0.366790,0.202747,1.917977,-296.162720,1332.896973,1784.284180,-0.064419,-3.159989,0.295031,1275.420532,2224.347412,1308.428345
6086,0,0.364860,0.206564,1.924561,-304.358398,1334.299805,1783.901123,-0.061749,-3.159581,0.295136,1275.463013,2224.347412,1308.403809
6087,0,0.365775,0.211441,1.930708,-312.585419,1335.782349,1783.767700,-0.059810,-3.159690,0.292597,1275.461182,2224.298340,1308.387329
6088,0,0.367031,0.216409,1.936932,-320.937347,1337.172974,1783.746216,-0.046296,-3.161880,0.290952,1275.471069,2224.271240,1308.357178
6089,0,0.368427,0.221441,1.944082,-329.117126,1338.550293,1783.960938,-0.045511,-3.161756,0.287257,1275.496338,2224.225342,1308.364990
6090,0,0.369991,0.227377,1.951099,-337.489349,1339.814331,1784.578613,-0.041065,-3.163157,0.289585,1275.486450,2224.279053,1308.371826
6091,0,0.371844,0.232856,1.958756,-345.921722,1341.015015,1785.311157,-0.056377,-3.160286,0.290708,1275.481567,2224.277588,1308.445068
6092,0,0.373781,0.236918,1.967156,-354.302124,1342.297729,1786.333740,-0.064751,-3.157642,0.293842,1275.517456,2224.333740,1308.495239
6093,0,0.375406,0.241796,1.975803,-362.840942,1343.380981,1787.586304,-0.067498,-3.157707,0.296091,1275.481689,2224.364502,1308.476929
6094,0,0.376481,0.246212,1.985178,-371.394348,1344.470093,1789.047119,-0.061594,-3.160921,0.293058,1275.437988,2224.330322,1308.416870
6095,0,0.377531,0.250325,1.995361,-379.925873,1345.465820,1790.662109,-0.066008,-3.159008,0.291812,1275.431519,2224.299072,1308.408325
6096,0,0.383489,0.245011,2.009570,-388.100952,1347.474243,1791.347778,-0.071237,-3.159026,0.295028,1275.410767,2224.300781,1308.417114
6097,0,0.384203,0.248851,2.020868,-396.657654,1348.329468,1793.146118,-0.074150,-3.158935,0.296426,1275.398804,2224.331055,1308.426514
6098,0,0.385542,0.251304,2.031978,-405.269623,1349.227539,1794.850830,-0.064635,-3.158839,0.294842,1275.457886,2224.335205,1308.419189
6099,0,0.385107,0.254329,2.043657,-413.736938,1349.944458,1796.571167,-0.068848,-3.158579,0.294509,1275.445312,2224.341553,1308.447998
6100,0,0.385206,0.257496,2.055158,-422.188751,1350.598022,1798.251221,-0.058701,-3.159839,0.292556,1275.460205,2224.325684,1308.453369
6101,0,0.385657,0.259722,2.067269,-430.589508,1351.051147,1799.684204,-0.065418,-3.158914,0.289678,1275.461060,2224.280273,1308.475586
6102,0,0.385169,0.262871,2.079099,-438.925964,1351.410400,1801.172729,-0.063722,-3.160504,0.290764,1275.404907,2224.284912,1308.453735
6103,0,0.384529,0.264034,2.092237,-447.044403,1351.732910,1802.303955,-0.052883,-3.160578,0.290526,1275.452759,2224.280029,1308.390015
6104,0,0.381691,0.270845,2.103228,-455.201782,1351.337280,1804.108032,-0.060675,-3.161044,0.292134,1275.394409,2224.318115,1308.377319
6105,0,0.382085,0.271710,2.116788,-463.168182,1351.546387,1805.088379,-0.069389,-3.158722,0.293453,1275.408203,2224.350098,1308.407349
6106,0,0.381787,0.272748,2.129584,-471.119537,1351.482544,1805.963623,-0.057610,-3.159533,0.289809,1275.484619,2224.305420,1308.404785
6107,0,0.381295,0.272703,2.143452,-478.922852,1351.437988,1806.718140,-0.066495,-3.159363,0.292691,1275.415405,2224.289551,1308.450928
6108,0,0.381575,0.273284,2.157223,-486.701294,1351.299316,1807.410156,-0.063390,-3.159768,0.289662,1275.430664,2224.258301,1308.461670
6109,0,0.380301,0.272052,2.171134,-494.301270,1351.010498,1807.932007,-0.060172,-3.159824,0.289645,1275.425171,2224.281494,1308.474121
6110,0,0.377514,0.271307,2.185514,-501.742188,1350.536255,1808.403076,-0.063891,-3.160513,0.289174,1275.385010,2224.241943,1308.437622
6111,0,0.378444,0.270062,2.200025,-509.119263,1350.265259,1808.854004,-0.062550,-3.160718,0.290850,1275.381348,2224.284912,1308.418701
6112,0,0.377480,0.269194,2.214956,-516.447388,1349.667358,1809.302002,-0.059220,-3.159778,0.290796,1275.442383,2224.275391,1308.391968
6113,0,0.379637,0.268186,2.228209,-524.039917,1349.092407,1809.692627,-0.050249,-3.162636,0.291570,1275.415649,2224.279297,1308.360229
6114,0,0.382056,0.269087,2.241518,-531.589478,1348.416016,1810.399658,-0.048434,-3.162834,0.289553,1275.445923,2224.245117,1308.364014
6115,0,0.370712,0.265500,2.259576,-537.240234,1347.473999,1810.876099,-0.039947,-3.163068,0.288043,1275.480103,2224.263428,1308.378052
6116,0,0.368203,0.266632,2.274577,-543.974182,1346.462891,1811.544678,-0.054627,-3.162525,0.289549,1275.388428,2224.256348,1308.434937
6117,0,0.367075,0.265778,2.288988,-550.654907,1345.629883,1812.070190,-0.064442,-3.160764,0.289221,1275.364990,2224.188477,1308.453369
6118,0,0.365974,0.266589,2.303123,-557.288208,1344.490356,1812.566650,-0.061571,-3.161430,0.290950,1275.363647,2224.231934,1308.443726
6119,0,0.363983,0.266981,2.318060,-563.546387,1343.487915,1813.134155,-0.055572,-3.160491,0.291024,1275.443237,2224.274658,1308.398804
6120,0,0.363126,0.268957,2.331237,-569.966248,1342.317505,1813.777954,-0.058200,-3.159939,0.290471,1275.460205,2224.261719,1308.408447
6121,0,0.361914,0.271359,2.345124,-576.257080,1340.983398,1814.371704,-0.053235,-3.160705,0.287529,1275.465332,2224.243164,1308.384766
6122,0,0.359975,0.271963,2.359654,-582.250671,1339.891113,1814.934326,-0.049598,-3.160695,0.289487,1275.485229,2224.281982,1308.408813
6123,0,0.357830,0.275197,2.371938,-588.445740,1338.192627,1815.550537,-0.051865,-3.161355,0.292711,1275.454102,2224.295654,1308.420898
6124,0,0.356241,0.277439,2.384859,-594.493774,1336.545044,1816.079102,-0.060949,-3.159992,0.292810,1275.425049,2224.286133,1308.444580
6125,0,0.355379,0.279789,2.397770,-600.398438,1334.842041,1816.656006,-0.058403,-3.160535,0.290231,1275.410889,2224.247314,1308.418213
6126,0,0.354308,0.282202,2.410335,-606.349609,1332.996582,1817.217163,-0.061109,-3.161686,0.290179,1275.382202,2224.273193,1308.413818
6127,0,0.360103,0.288880,2.420140,-613.051208,1330.666626,1817.843140,-0.060752,-3.160563,0.290010,1275.431763,2224.276123,1308.439331
6128,0,0.352340,0.286481,2.434233,-617.943481,1328.691284,1818.106079,-0.064935,-3.158664,0.290792,1275.479980,2224.291260,1308.474854
6129,0,0.351578,0.287647,2.445581,-623.658508,1326.454590,1818.411743,-0.070407,-3.159240,0.294994,1275.404419,2224.347656,1308.479004
6130,0,0.350476,0.288133,2.456813,-629.225464,1324.145874,1818.656616,-0.074654,-3.157819,0.294564,1275.429321,2224.337646,1308.510010
6131,0,0.350130,0.289460,2.467743,-634.660706,1321.554932,1818.714478,-0.073939,-3.158376,0.292247,1275.427490,2224.284180,1308.478882
6132,0,0.350701,0.289715,2.478247,-640.152161,1318.861450,1818.580444,-0.077302,-3.158649,0.293354,1275.383057,2224.278320,1308.480103
6133,0,0.362559,0.297806,2.488747,-646.324280,1315.746460,1818.628296,-0.077083,-3.159812,0.294527,1275.318604,2224.286133,1308.453125
6134,0,0.365561,0.297848,2.499272,-651.549011,1312.824585,1818.222290,-0.064821,-3.160303,0.293570,1275.380859,2224.297119,1308.418213
6135,0,0.367651,0.298918,2.510633,-656.535583,1309.795410,1817.889404,-0.074864,-3.158372,0.291804,1275.404175,2224.274902,1308.448975
6136,0,0.371533,0.299153,2.523150,-661.343628,1306.854736,1817.263428,-0.065930,-3.159342,0.291662,1275.432129,2224.312500,1308.461182
6137,0,0.375320,0.300147,2.534750,-666.201050,1303.638062,1816.553711,-0.059502,-3.159702,0.289454,1275.482056,2224.330566,1308.488892
6138,0,0.377578,0.300351,2.545763,-671.007141,1300.379517,1815.723755,-0.076738,-3.159357,0.294121,1275.394531,2224.341797,1308.528442
6139,0,0.380496,0.300543,2.557180,-675.680115,1297.137573,1814.752319,-0.065680,-3.159943,0.293471,1275.436646,2224.311768,1308.486450
6140,0,0.383474,0.301126,2.568904,-680.238953,1293.794922,1813.637085,-0.062879,-3.159808,0.294175,1275.444580,2224.334961,1308.452515
6141,0,0.386926,0.302221,2.579777,-684.841003,1290.312744,1812.431396,-0.062955,-3.159261,0.292864,1275.447754,2224.315430,1308.409058
6142,0,0.379538,0.294612,2.592352,-688.364502,1287.386719,1810.849731,-0.063893,-3.158732,0.292840,1275.483398,2224.292236,1308.403931
6143,0,0.383918,0.295576,2.602401,-692.975952,1283.682617,1809.378052,-0.067209,-3.157398,0.296219,1275.491577,2224.336670,1308.421387
6144,0,0.388543,0.294405,2.612801,-697.466797,1280.448242,1807.906982,-0.053690,-3.159886,0.293943,1275.488037,2224.325928,1308.416382
6145,0,0.388361,0.298557,2.623101,-701.540466,1276.228271,1806.695435,-0.072171,-3.157041,0.294971,1275.458130,2224.317139,1308.471191
6146,0,0.391600,0.299634,2.632269,-705.874451,1272.340698,1805.094727,-0.062416,-3.159648,0.294386,1275.467773,2224.354980,1308.483765
6147,0,0.392770,0.300718,2.641961,-710.003906,1268.226074,1803.404785,-0.057656,-3.161794,0.290933,1275.456055,2224.301270,1308.483398
6148,0,0.387892,0.308343,2.650697,-713.478699,1263.337402,1802.666870,-0.065542,-3.161216,0.292939,1275.424316,2224.295898,1308.480469
6149,0,0.390771,0.309045,2.659155,-717.566895,1259.069214,1800.917603,-0.052717,-3.162100,0.290002,1275.445312,2224.264648,1308.419067
6150,0,0.391503,0.308175,2.666755,-721.557312,1254.906738,1799.327759,-0.058665,-3.159895,0.291916,1275.463745,2224.277588,1308.389771
6151,0,0.399373,0.312176,2.672929,-725.980896,1249.972290,1797.557739,-0.064443,-3.158939,0.295122,1275.466187,2224.313477,1308.402710
6152,0,0.404978,0.313652,2.679772,-730.040222,1245.350830,1795.817871,-0.052638,-3.161854,0.290347,1275.463501,2224.258057,1308.374634
6153,0,0.409450,0.315050,2.685417,-734.088623,1240.440796,1794.061890,-0.067463,-3.160474,0.290124,1275.410034,2224.234375,1308.433838
6154,0,0.415697,0.316248,2.691913,-738.046326,1235.578247,1792.345947,-0.069725,-3.160278,0.295004,1275.398315,2224.313965,1308.481567
6155,0,0.418730,0.316573,2.697968,-741.862976,1230.452759,1790.546143,-0.062134,-3.161262,0.293105,1275.426147,2224.295654,1308.484985
6156,0,0.425425,0.318650,2.703882,-745.624939,1225.594238,1789.116455,-0.069153,-3.158422,0.296135,1275.457275,2224.356201,1308.513672
6157,0,0.433373,0.322045,2.708794,-749.601624,1219.982056,1787.248779,-0.054214,-3.160007,0.291469,1275.490112,2224.293457,1308.416748
6158,0,0.439270,0.323052,2.714535,-753.348145,1214.624023,1785.591064,-0.060039,-3.160068,0.291619,1275.454712,2224.308838,1308.397949
6159,0,0.443511,0.324103,2.720572,-756.983765,1209.282104,1784.173706,-0.056450,-3.159672,0.289810,1275.481567,2224.252197,1308.387939
6160,0,0.449842,0.325170,2.725671,-760.754089,1203.732422,1782.799316,-0.065508,-3.159699,0.293387,1275.413330,2224.304199,1308.404907
6161,0,0.454473,0.325862,2.730806,-764.441162,1198.023315,1781.510254,-0.054174,-3.158356,0.291966,1275.529175,2224.346191,1308.426392
6162,0,0.462816,0.328564,2.735531,-768.305542,1192.301025,1780.508911,-0.056181,-3.159026,0.292373,1275.518555,2224.369141,1308.446777
6163,0,0.469036,0.329647,2.739367,-772.186890,1186.423828,1779.552246,-0.072669,-3.160417,0.294876,1275.395386,2224.345459,1308.518799
6164,0,0.474412,0.330983,2.743438,-776.084229,1180.413818,1778.805908,-0.066295,-3.159636,0.293300,1275.443481,2224.341797,1308.507568
6165,0,0.480068,0.333234,2.747411,-779.963562,1174.309570,1778.278687,-0.056357,-3.161756,0.293236,1275.397583,2224.301758,1308.416748
6166,0,0.488546,0.335143,2.750546,-784.139709,1167.915771,1777.744629,-0.054329,-3.159820,0.291992,1275.442993,2224.309570,1308.366577
6167,0,0.493559,0.336613,2.754743,-787.895020,1161.975464,1777.869629,-0.061522,-3.159572,0.292360,1275.434082,2224.322021,1308.370972
6168,0,0.501518,0.338547,2.757490,-792.137390,1155.482300,1777.812988,-0.066911,-3.158420,0.291762,1275.462769,2224.316162,1308.403198
6169,0,0.505411,0.339126,2.762154,-795.882629,1149.604858,1778.281738,-0.060518,-3.161321,0.293828,1275.437012,2224.340332,1308.387451
6170,0,0.511617,0.340136,2.764099,-800.253052,1142.999634,1778.409180,-0.072126,-3.158589,0.295272,1275.430298,2224.329102,1308.470459
6171,0,0.515974,0.341930,2.768050,-804.091003,1137.118042,1779.207886,-0.054339,-3.161042,0.296238,1275.442993,2224.347656,1308.459473
6172,0,0.521377,0.346734,2.770211,-808.287292,1130.462891,1779.526245,-0.060575,-3.159344,0.292840,1275.455322,2224.333984,1308.495361
6173,0,0.525283,0.345546,2.773774,-812.186218,1124.821411,1780.080200,-0.067670,-3.160732,0.290787,1275.392700,2224.293945,1308.486084
6174,0,0.531516,0.347258,2.776459,-816.412659,1118.545654,1780.275391,-0.064988,-3.162518,0.294209,1275.337402,2224.315918,1308.414185
6175,0,0.535548,0.348017,2.780377,-820.322632,1112.837402,1780.850952,-0.065623,-3.159642,0.294605,1275.410767,2224.311523,1308.406616
6176,0,0.540351,0.348206,2.783488,-824.439392,1106.896851,1781.174561,-0.077500,-3.158175,0.297414,1275.369019,2224.314697,1308.402344
6177,0,0.546455,0.349494,2.786141,-828.753174,1100.687866,1781.362915,-0.061830,-3.159755,0.293955,1275.435181,2224.309814,1308.397095
6178,0,0.549606,0.348022,2.790149,-832.774536,1095.126709,1781.809204,-0.057229,-3.163982,0.294409,1275.368042,2224.327637,1308.396851
6179,0,0.554878,0.348075,2.792449,-837.165283,1089.165527,1782.081665,-0.067676,-3.157500,0.291514,1275.492432,2224.308350,1308.466431
6180,0,0.554533,0.344808,2.796430,-841.124390,1083.608887,1782.579224,-0.059080,-3.160463,0.296816,1275.456299,2224.374512,1308.455444
6181,0,0.560287,0.345504,2.797434,-845.752563,1077.559204,1782.936401,-0.066924,-3.158098,0.294308,1275.483765,2224.327393,1308.472168
6182,0,0.562080,0.343162,2.800310,-850.023193,1071.987793,1783.418823,-0.065401,-3.158276,0.294356,1275.471436,2224.343262,1308.458984
6183,0,0.561623,0.341527,2.803650,-854.132690,1066.525024,1784.065186,-0.071445,-3.158188,0.292945,1275.452881,2224.333496,1308.458984
6184,0,0.564617,0.339478,2.805463,-858.588867,1060.989746,1784.609863,-0.060907,-3.159480,0.290624,1275.470459,2224.299072,1308.396851
6185,0,0.564537,0.338654,2.808389,-862.938416,1055.307129,1785.314575,-0.051862,-3.162093,0.294505,1275.466064,2224.352539,1308.358887
6186,0,0.567298,0.335910,2.810409,-867.483459,1049.824341,1785.973511,-0.058358,-3.160528,0.297892,1275.447998,2224.376709,1308.383667
6187,0,0.565710,0.331570,2.813348,-871.818665,1044.424194,1786.650757,-0.064642,-3.159543,0.295378,1275.439819,2224.338379,1308.381592
6188,0,0.568500,0.332789,2.816666,-876.257568,1038.871338,1787.416382,-0.064161,-3.160511,0.294875,1275.421021,2224.345215,1308.394653
6189,0,0.570365,0.328796,2.820198,-880.683838,1033.755615,1788.151611,-0.076705,-3.157495,0.294240,1275.420532,2224.316406,1308.479858
6190,0,0.572628,0.328601,2.823055,-885.253601,1028.160156,1788.730103,-0.070840,-3.157631,0.294304,1275.457642,2224.328125,1308.501587
6191,0,0.572320,0.326064,2.827474,-889.504456,1023.297058,1789.512939,-0.073957,-3.158183,0.296014,1275.414062,2224.362793,1308.505615
6192,0,0.572261,0.325366,2.831411,-893.836182,1018.278748,1790.198853,-0.071319,-3.158787,0.295808,1275.405029,2224.367432,1308.487183
6193,0,0.572188,0.324720,2.835008,-898.235168,1013.253357,1790.789673,-0.065236,-3.160464,0.291920,1275.392700,2224.319580,1308.413696
6194,0,0.571401,0.324567,2.838021,-902.725891,1008.150696,1791.341675,-0.062604,-3.160820,0.294926,1275.412476,2224.376465,1308.417847
6195,0,0.570819,0.325032,2.841196,-907.197449,1002.924683,1791.876953,-0.043328,-3.163946,0.293423,1275.446777,2224.303711,1308.326050
6196,0,0.566087,0.327916,2.847131,-911.363464,998.372681,1792.803101,-0.062283,-3.159449,0.293921,1275.428101,2224.300049,1308.390869
6197,0,0.562893,0.327040,2.850665,-915.782043,993.322876,1793.298462,-0.058610,-3.159870,0.291234,1275.447632,2224.259766,1308.375854
6198,0,0.565613,0.328382,2.855070,-920.296509,988.437866,1793.824463,-0.064990,-3.160094,0.292098,1275.398438,2224.306152,1308.425781
6199,0,0.565000,0.329683,2.858717,-924.897095,983.455872,1794.282227,-0.069896,-3.157136,0.292065,1275.459839,2224.340088,1308.504639
6200,0,0.562591,0.331480,2.862723,-929.366638,978.482666,1794.645630,-0.059768,-3.160434,0.292787,1275.414673,2224.341309,1308.477295
6201,0,0.562186,0.331260,2.865651,-934.041931,973.527039,1794.919800,-0.059603,-3.160290,0.290805,1275.418457,2224.305176,1308.469116
6202,0,0.560229,0.332144,2.868622,-938.636475,968.614990,1795.144531,-0.065377,-3.158439,0.296684,1275.452637,2224.364502,1308.453613
6203,0,0.557721,0.332115,2.871224,-943.308716,963.671265,1795.261963,-0.074280,-3.159396,0.296218,1275.379272,2224.346436,1308.437256
6204,0,0.556107,0.333265,2.874346,-948.012451,958.650146,1795.314941,-0.055275,-3.161580,0.291694,1275.424316,2224.279053,1308.382446
6205,0,0.553611,0.333441,2.877505,-952.769165,953.568909,1795.384888,-0.045578,-3.162689,0.289218,1275.433228,2224.262451,1308.335815
6206,0,0.550793,0.334550,2.880543,-957.532654,948.437195,1795.467285,-0.055914,-3.160944,0.292905,1275.394287,2224.281494,1308.403198
6207,0,0.548945,0.333849,2.884408,-962.379272,943.381409,1795.506470,-0.068442,-3.160048,0.294096,1275.352173,2224.268066,1308.472290
6208,0,0.545277,0.334910,2.888514,-967.186768,938.091553,1795.405884,-0.067675,-3.160082,0.292382,1275.392822,2224.280029,1308.462280
6209,0,0.544122,0.334860,2.892512,-972.132812,933.011780,1795.342529,-0.056814,-3.161750,0.291770,1275.426025,2224.324707,1308.486450
6210,0,0.541507,0.332120,2.896502,-977.111938,927.806580,1795.102539,-0.063546,-3.158761,0.289699,1275.480713,2224.327637,1308.503296
6211,0,0.537575,0.331935,2.900695,-982.048340,922.561157,1794.898804,-0.057358,-3.160940,0.291884,1275.426147,2224.341309,1308.439331
6212,0,0.533478,0.331857,2.905166,-987.042725,917.256165,1794.692993,-0.059514,-3.161482,0.292405,1275.392578,2224.322021,1308.380859
6213,0,0.528864,0.329563,2.910402,-991.975586,912.038818,1794.390259,-0.052886,-3.159957,0.292406,1275.464844,2224.331543,1308.351807
6214,0,0.524964,0.329014,2.914383,-997.088196,906.695374,1794.169067,-0.057713,-3.159434,0.292212,1275.459351,2224.298584,1308.364624
6215,0,0.521458,0.328979,2.919684,-1002.166504,901.362366,1793.925293,-0.067413,-3.160362,0.293965,1275.379395,2224.316895,1308.453125
6216,0,0.516867,0.328034,2.924677,-1007.288940,896.019104,1793.625854,-0.070650,-3.160742,0.290086,1275.346069,2224.287598,1308.483032
6217,0,0.509509,0.328251,2.929090,-1012.354736,890.592590,1793.324341,-0.070206,-3.159996,0.292432,1275.388916,2224.332764,1308.519653
6218,0,0.507648,0.330247,2.934965,-1017.576355,885.006836,1792.861572,-0.068906,-3.159612,0.293863,1275.402100,2224.340820,1308.504761
6219,0,0.502906,0.326944,2.941095,-1022.707458,879.796570,1792.353516,-0.075518,-3.158242,0.295480,1275.392822,2224.369385,1308.475830
6220,0,0.499001,0.327374,2.946385,-1027.975098,874.367798,1791.892212,-0.062948,-3.160426,0.295434,1275.405518,2224.365723,1308.376465
6221,0,0.492823,0.327428,2.952250,-1033.151245,869.023743,1791.412842,-0.065396,-3.158546,0.293045,1275.435059,2224.325439,1308.377808
6222,0,0.488634,0.327678,2.958280,-1038.418701,863.564209,1790.844849,-0.069625,-3.159745,0.296055,1275.342529,2224.339355,1308.392212
6223,0,0.482641,0.328011,2.963464,-1043.728638,858.037354,1790.257690,-0.057742,-3.161170,0.294660,1275.362671,2224.319336,1308.416260
6224,0,0.476466,0.327874,2.969351,-1049.009766,852.646729,1789.582397,-0.065103,-3.160783,0.292821,1275.336670,2224.300781,1308.435669
6225,0,0.470047,0.327811,2.975476,-1054.259399,847.376770,1788.875366,-0.073773,-3.159191,0.294199,1275.375732,2224.310547,1308.496460
6226,0,0.463779,0.329041,2.982024,-1059.541870,841.998535,1788.109497,-0.060147,-3.161576,0.292278,1275.393555,2224.308594,1308.473511
6227,0,0.459490,0.327177,2.988675,-1064.938721,836.816345,1787.249390,-0.073515,-3.157509,0.296059,1275.443481,2224.368652,1308.484863
6228,0,0.453291,0.327701,2.995522,-1070.209839,831.629700,1786.522095,-0.058254,-3.159724,0.292966,1275.441895,2224.347900,1308.407104
6229,0,0.449053,0.329299,3.002060,-1075.583862,826.394226,1785.694824,-0.063650,-3.159393,0.289994,1275.426147,2224.278564,1308.372192
6230,0,0.442739,0.330662,3.010458,-1080.799805,821.361206,1784.961548,-0.053699,-3.160717,0.289877,1275.471313,2224.292236,1308.381958
6231,0,0.438295,0.332789,3.018009,-1086.098633,816.343201,1784.338501,-0.054470,-3.161867,0.287887,1275.441895,2224.271973,1308.422974
6232,0,0.432800,0.338774,3.023934,-1091.473999,811.213379,1783.749146,-0.066660,-3.159995,0.292470,1275.382080,2224.292480,1308.456909
6233,0,0.429046,0.342254,3.031459,-1096.852905,806.252991,1783.071899,-0.057824,-3.161123,0.292823,1275.392700,2224.307617,1308.443115
6234,0,0.424001,0.345478,3.039221,-1102.176392,801.484314,1782.403442,-0.063763,-3.159771,0.295818,1275.405273,2224.350586,1308.484619
6235,0,0.414735,0.349991,3.047946,-1107.455933,796.913391,1782.114868,-0.062393,-3.159965,0.294022,1275.455811,2224.340332,1308.463013
6236,0,0.405380,0.351310,3.053319,-1112.627808,791.997925,1781.853516,-0.065439,-3.158716,0.292178,1275.496338,2224.296875,1308.426270
6237,0,0.401643,0.358231,3.059844,-1118.112427,787.052124,1781.268677,-0.047088,-3.160820,0.289691,1275.495972,2224.263672,1308.338867
6238,0,0.397048,0.366197,3.066989,-1123.561401,782.327026,1780.894775,-0.058228,-3.160816,0.292799,1275.414185,2224.291992,1308.362915
6239,0,0.393805,0.376125,3.074491,-1129.025757,777.448059,1780.613770,-0.064451,-3.161125,0.292960,1275.364624,2224.280273,1308.380981
6240,0,0.394923,0.388215,3.083858,-1134.844727,772.756409,1780.030396,-0.066549,-3.158904,0.293270,1275.424683,2224.310303,1308.459351
6241,0,0.391809,0.396928,3.091643,-1140.428955,767.876587,1780.158203,-0.059727,-3.160602,0.291941,1275.444458,2224.324463,1308.439087
6242,0,0.387425,0.405890,3.098939,-1146.025269,762.930359,1780.335815,-0.064242,-3.158202,0.292129,1275.509399,2224.332275,1308.487549
6243,0,0.384681,0.415282,3.105821,-1151.684448,757.771362,1780.516113,-0.061541,-3.159821,0.296719,1275.475098,2224.389893,1308.464478
6244,0,0.380189,0.424243,3.112236,-1157.330444,752.540771,1780.968262,-0.056959,-3.160288,0.292929,1275.471191,2224.333740,1308.421387
6245,0,0.376889,0.434788,3.118497,-1163.012939,747.203979,1781.472290,-0.066653,-3.159151,0.292695,1275.421509,2224.321777,1308.424561
6246,0,0.373739,0.442196,3.126041,-1168.628174,741.899353,1782.196045,-0.081407,-3.157413,0.296810,1275.366699,2224.320801,1308.481689
6247,0,0.372840,0.451593,3.133337,-1174.360962,736.320435,1782.963623,-0.067089,-3.159571,0.293185,1275.400024,2224.273682,1308.425781
6248,0,0.367952,0.460001,3.141550,-1179.904297,730.773010,1784.201050,-0.064581,-3.159949,0.293902,1275.389282,2224.287842,1308.390991
6249,0,0.364327,0.466094,3.150643,-1185.373047,725.029175,1785.456543,-0.069726,-3.159783,0.294627,1275.395386,2224.308838,1308.435181
6250,0,0.365189,0.472129,3.159766,-1191.066406,719.177124,1786.943604,-0.076248,-3.158561,0.295670,1275.407715,2224.354980,1308.487915
6251,0,0.363697,0.477990,3.167969,-1196.711792,713.064331,1788.500488,-0.067931,-3.161020,0.294125,1275.370483,2224.321533,1308.455322
6252,0,0.358926,0.483365,3.177594,-1202.090210,707.180969,1790.416504,-0.069116,-3.158373,0.293671,1275.433838,2224.306885,1308.455200
6253,0,0.353766,0.488281,3.186755,-1207.419922,701.062073,1792.246704,-0.076776,-3.157264,0.295679,1275.427002,2224.322021,1308.477661
6254,0,0.350156,0.492151,3.195384,-1212.755493,694.876465,1794.006958,-0.069211,-3.159432,0.294708,1275.414062,2224.299072,1308.465820
6255,0,0.344131,0.500056,3.202941,-1217.928589,688.755737,1795.990601,-0.072659,-3.159799,0.295469,1275.385864,2224.340088,1308.488647
6256,0,0.349092,0.502014,3.213963,-1224.029541,683.293091,1797.285278,-0.072528,-3.159602,0.291951,1275.370605,2224.274170,1308.448608
6257,0,0.345259,0.505441,3.222791,-1228.944092,677.186096,1798.916504,-0.049957,-3.164134,0.293197,1275.354614,2224.281494,1308.345459
6258,0,0.339865,0.508894,3.231845,-1233.640869,671.031555,1800.403931,-0.049918,-3.162768,0.293120,1275.396729,2224.318359,1308.341064
6259,0,0.337081,0.516023,3.240203,-1238.431519,665.213318,1802.043457,-0.054195,-3.160494,0.292199,1275.474365,2224.299805,1308.342896
6260,0,0.334910,0.517680,3.249879,-1242.842041,658.959412,1803.274170,-0.069669,-3.156695,0.294604,1275.499390,2224.309570,1308.442505
6261,0,0.331936,0.520164,3.258954,-1247.227051,652.931396,1804.496216,-0.064358,-3.158666,0.294703,1275.466064,2224.347412,1308.453491
6262,0,0.330485,0.524714,3.267890,-1251.447998,646.881287,1805.549561,-0.071184,-3.159322,0.292270,1275.415283,2224.323975,1308.506104
6263,0,0.327588,0.526517,3.277046,-1255.509766,640.883118,1806.559082,-0.060512,-3.161731,0.290449,1275.413208,2224.301514,1308.492554
6264,0,0.324221,0.528683,3.285837,-1259.448486,635.065491,1807.479004,-0.062237,-3.161409,0.291742,1275.380005,2224.298584,1308.458130
6265,0,0.321223,0.531050,3.294621,-1263.207031,629.104004,1808.301147,-0.056230,-3.160126,0.290096,1275.433105,2224.270752,1308.388062
6266,0,0.322650,0.543642,3.308405,-1266.266357,623.154968,1809.272705,-0.068129,-3.159618,0.294864,1275.391846,2224.310303,1308.374023
6267,0,0.320960,0.546004,3.317767,-1269.769897,617.253906,1809.970093,-0.058555,-3.159428,0.291192,1275.467285,2224.259766,1308.352661
