#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1761339454583908864,-0.507226,0.148404,0.208766,0.546815,-0.566218,0.467704,-0.402049,-3.29706e-05,2.31092e-05,-6.23945e-05,0,0,0,0,0,0
1761339454593908736,-0.507236,0.148423,0.20878,0.546856,-0.566211,0.467689,-0.40202,-2.53676e-05,-1.82757e-06,-4.08779e-05,0,0,0,0,0,0
1761339454603908864,-0.507236,0.148412,0.208782,0.546816,-0.566227,0.467674,-0.40207,-9.81512e-06,-4.75286e-06,-8.15134e-05,0,0,0,0,0,0
1761339454613908736,-0.507218,0.148415,0.208758,0.546868,-0.566192,0.467659,-0.402066,-3.4521e-05,-6.90706e-05,-4.52221e-05,0,0,0,0,0,0
1761339454623908864,-0.507214,0.148403,0.208742,0.546869,-0.566177,0.467654,-0.402092,-8.12814e-06,-9.55277e-05,1.77019e-05,0,0,0,0,0,0
1761339454633908736,-0.507223,0.148395,0.208746,0.546839,-0.566227,0.467667,-0.402047,9.62278e-06,-0.000101687,4.79238e-05,0,0,0,0,0,0
1761339454643908864,-0.507234,0.148404,0.208752,0.546833,-0.566216,0.467721,-0.402008,2.44417e-05,-5.68252e-05,6.42942e-05,0,0,0,0,0,0
1761339454653908736,-0.50722,0.148415,0.208748,0.546894,-0.566157,0.467687,-0.402047,-3.73999e-05,-4.92889e-06,8.07055e-05,0,0,0,0,0,0
1761339454663908608,-0.507231,0.1484,0.208768,0.546847,-0.566198,0.467674,-0.402068,-2.28484e-05,9.88915e-06,2.23374e-05,0,0,0,0,0,0
1761339454673908736,-0.507232,0.148417,0.208781,0.54684,-0.566197,0.467697,-0.402054,3.04492e-05,1.57372e-06,-5.22404e-05,0,0,0,0,0,0
1761339454683908608,-0.507226,0.148433,0.208779,0.546923,-0.566155,0.467658,-0.402045,3.93709e-06,3.55833e-05,-0.000114836,0,0,0,0,0,0
1761339454693908736,-0.507207,0.14841,0.20877,0.546859,-0.566189,0.46764,-0.402104,-1.55983e-05,0.000113089,-8.05969e-05,0,0,0,0,0,0
1761339454703908608,-0.507232,0.148401,0.208752,0.54683,-0.566247,0.467669,-0.402028,4.03651e-05,5.00096e-05,-4.44011e-05,0,0,0,0,0,0
1761339454713908736,-0.507211,0.148412,0.208741,0.54686,-0.566202,0.467681,-0.402036,6.14469e-06,-4.45217e-05,2.92787e-05,0,0,0,0,0,0
1761339454723908608,-0.507225,0.148418,0.208738,0.546876,-0.566175,0.467703,-0.402028,-1.68984e-05,-7.73399e-05,9.01946e-05,0,0,0,0,0,0
1761339454733908736,-0.50723,0.148392,0.20875,0.546822,-0.566206,0.467677,-0.402088,1.49262e-05,-7.67184e-05,5.56174e-05,0,0,0,0,0,0
1761339454743908608,-0.507243,0.148389,0.208751,0.546816,-0.566229,0.467674,-0.402066,1.67524e-05,-4.3535e-05,1.8675e-05,0,0,0,0,0,0
1761339454753908736,-0.507231,0.1484,0.208754,0.546875,-0.566157,0.467685,-0.402076,7.9342e-07,-3.11412e-05,-2.28437e-05,0,0,0,0,0,0
1761339454763908608,-0.507235,0.148395,0.208771,0.546876,-0.566184,0.467674,-0.40205,2.16562e-05,-2.22836e-05,-3.36525e-05,0,0,0,0,0,0
1761339454773908736,-0.507211,0.148394,0.208784,0.546856,-0.566184,0.467647,-0.402108,9.81678e-06,-3.54701e-05,-5.81825e-05,0,0,0,0,0,0
1761339454783908608,-0.507241,0.148387,0.208785,0.546767,-0.566227,0.46774,-0.40206,2.45985e-05,-2.08476e-06,-5.78188e-05,0,0,0,0,0,0
1761339454793908480,-0.507218,0.148397,0.208766,0.546841,-0.566175,0.467707,-0.402071,1.20584e-05,1.42698e-05,-1.54215e-05,0,0,0,0,0,0
1761339454803908608,-0.507205,0.148414,0.208748,0.546895,-0.566123,0.467697,-0.402082,-2.05989e-05,3.50383e-05,9.28211e-06,0,0,0,0,0,0
1761339454813908480,-0.507197,0.148408,0.20874,0.546857,-0.566181,0.467693,-0.402058,-1.44251e-05,3.63912e-05,4.78008e-05,0,0,0,0,0,0
1761339454823908608,-0.507224,0.148444,0.208738,0.546896,-0.566125,0.467769,-0.401993,-3.5817e-05,-6.02076e-05,1.51541e-05,0,0,0,0,0,0
1761339454833908480,-0.50723,0.148423,0.208736,0.546834,-0.566138,0.467708,-0.402132,4.89551e-05,-2.82311e-05,2.50563e-05,0,0,0,0,0,0
1761339454843908608,-0.507224,0.148424,0.208765,0.546867,-0.566154,0.467705,-0.402067,3.05915e-05,-1.9681e-05,-2.46814e-05,0,0,0,0,0,0
1761339454853908480,-0.507229,0.148424,0.208755,0.546893,-0.56614,0.467704,-0.402053,2.73806e-05,-6.08958e-06,-4.47442e-05,0,0,0,0,0,0
1761339454863908608,-0.507234,0.148389,0.20877,0.546823,-0.566223,0.467732,-0.401999,-5.73081e-06,-6.82853e-05,1.48314e-05,0,0,0,0,0,0
1761339454873908480,-0.507222,0.148357,0.208769,0.546797,-0.566232,0.467663,-0.402102,-6.41485e-05,-3.61012e-05,2.6725e-05,0,0,0,0,0,0
1761339454883908608,-0.507224,0.148376,0.208767,0.546836,-0.566232,0.467662,-0.402049,-2.1721e-06,2.1589e-06,8.2759e-06,0,0,0,0,0,0
1761339454893908480,-0.507214,0.148388,0.208766,0.546857,-0.566183,0.467676,-0.402074,3.77698e-05,1.90811e-06,-5.26658e-06,0,0,0,0,0,0
1761339454903908608,-0.50724,0.148424,0.20877,0.546869,-0.566224,0.46769,-0.401983,-2.63879e-06,-8.92231e-06,1.80785e-05,0,0,0,0,0,0
1761339454913908480,-0.507241,0.148399,0.208763,0.5468,-0.566223,0.467685,-0.402085,2.70188e-05,5.09707e-05,-2.96084e-05,0,0,0,0,0,0
1761339454923908352,-0.507212,0.148433,0.208751,0.546874,-0.566155,0.467676,-0.402089,-9.23061e-06,-1.50789e-05,-3.52205e-05,0,0,0,0,0,0
1761339454933908480,-0.507219,0.148442,0.208732,0.546876,-0.566158,0.467722,-0.40203,1.35887e-05,-6.87064e-05,-3.59287e-05,0,0,0,0,0,0
1761339454943908352,-0.507232,0.148454,0.208745,0.546914,-0.566128,0.46776,-0.401975,-2.73399e-05,-9.93446e-06,-3.20147e-05,0,0,0,0,0,0
1761339454953908480,-0.507213,0.148418,0.208745,0.546884,-0.566223,0.467659,-0.402,6.84168e-06,-9.22168e-06,6.62576e-06,0,0,0,0,0,0
1761339454963908352,-0.50722,0.148379,0.208762,0.54683,-0.566205,0.467673,-0.402083,1.32975e-05,-4.68551e-05,4.36915e-05,0,0,0,0,0,0
1761339454973908480,-0.507231,0.148372,0.20878,0.546827,-0.566241,0.467678,-0.402031,-3.18868e-05,-2.46586e-05,7.47636e-05,0,0,0,0,0,0
1761339454983908352,-0.507232,0.148381,0.208772,0.546835,-0.56623,0.467685,-0.402028,-1.10016e-05,3.56317e-05,1.67283e-05,0,0,0,0,0,0
1761339454993908480,-0.507233,0.148391,0.208765,0.546843,-0.566219,0.467691,-0.402025,2.9237e-05,2.35632e-05,3.80374e-05,0,0,0,0,0,0
1761339455003908352,-0.507234,0.1484,0.208758,0.546852,-0.566207,0.467698,-0.402021,2.62555e-05,4.4326e-05,9.019e-06,0,0,0,0,0,0
1761339455013908480,-0.507234,0.14841,0.208751,0.54686,-0.566196,0.467704,-0.402018,4.55907e-05,8.31414e-05,-4.81821e-05,0,0,0,0,0,0
1761339455023908352,-0.507232,0.148408,0.208752,0.546851,-0.566193,0.467701,-0.402038,-8.51374e-06,7.81642e-05,-7.45245e-05,0,0,0,0,0,0
1761339455033908480,-0.507227,0.148398,0.208743,0.546818,-0.566201,0.467692,-0.402082,5.86117e-05,3.78357e-05,-6.6991e-05,0,0,0,0,0,0
1761339455043908352,-0.507208,0.148406,0.20875,0.546878,-0.566221,0.467624,-0.402052,-4.53779e-06,1.20614e-05,-3.21839e-05,0,0,0,0,0,0
