#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1403715273695177728,0.874577,2.18315,0.951633,0.0688133,-0.823106,-0.108395,-0.553183,0.00126494,-0.0025289,0.000918851,-0.0023665,0.0216525,0.0767537,-0.0216253,0.0548558,0.0339428
1403715273705177856,0.874598,2.18306,0.951634,0.0684718,-0.823191,-0.108103,-0.553156,0.0029258,-0.0131917,0.000714672,-0.00236651,0.0216525,0.0767537,-0.0216183,0.0548415,0.0339838
1403715273715177728,0.874624,2.18295,0.951644,0.068005,-0.823269,-0.10759,-0.553197,0.00235665,-0.0067261,0.00162259,-0.00236651,0.0216525,0.0767537,-0.02161,0.0548261,0.0340267
1403715273725177856,0.874633,2.18299,0.95166,0.0681225,-0.823261,-0.107544,-0.553205,-0.00064857,0.014066,0.00163791,-0.00236652,0.0216525,0.0767537,-0.0216002,0.0548098,0.0340717
1403715273735177728,0.87462,2.18318,0.951682,0.0687294,-0.823135,-0.108165,-0.553195,-0.00162045,0.0214058,0.00196574,-0.00236652,0.0216525,0.0767536,-0.0215888,0.0547926,0.0341189
1403715273745177856,0.874617,2.18331,0.951705,0.0691094,-0.823074,-0.108608,-0.553152,0.00181652,0.00083913,0.00353919,-0.00236653,0.0216525,0.0767536,-0.0215758,0.0547746,0.0341683
1403715273755177728,0.874649,2.1832,0.951721,0.0686249,-0.82315,-0.108295,-0.553161,0.00422039,-0.0187831,0.000223227,-0.00236653,0.0216525,0.0767536,-0.021561,0.0547558,0.0342201
1403715273765177600,0.874688,2.18304,0.951728,0.0680376,-0.823272,-0.107695,-0.553169,0.00317815,-0.0102088,0.00132766,-0.00236654,0.0216525,0.0767536,-0.0215442,0.0547363,0.0342742
1403715273775177728,0.874711,2.18303,0.951747,0.0680236,-0.823266,-0.10756,-0.553206,0.00132424,0.00863546,0.00237002,-0.00236654,0.0216525,0.0767535,-0.0215253,0.0547161,0.0343309
1403715273785177600,0.874719,2.18316,0.951762,0.0685028,-0.823183,-0.108011,-0.553182,0.000866438,0.0147276,0.00169405,-0.00236655,0.0216525,0.0767535,-0.0215043,0.0546954,0.0343901
1403715273795177728,0.874734,2.18325,0.951771,0.0687904,-0.823122,-0.10839,-0.553163,0.00225524,0.00240169,-0.00104228,-0.00236655,0.0216526,0.0767535,-0.021481,0.0546742,0.0344522
1403715273805177600,0.874763,2.1832,0.951766,0.0686163,-0.823171,-0.108206,-0.553148,0.00361268,-0.0115059,-0.00100264,-0.00236656,0.0216526,0.0767534,-0.0214554,0.0546525,0.0345171
1403715273815177728,0.874801,2.18308,0.95176,0.0682328,-0.823251,-0.107746,-0.553167,0.00434979,-0.00966056,-0.000314966,-0.00236657,0.0216526,0.0767534,-0.0214273,0.0546305,0.0345849
1403715273825177600,0.874835,2.18305,0.951763,0.0680869,-0.823308,-0.107625,-0.553122,0.00243084,0.00467289,0.00291073,-0.00236657,0.0216526,0.0767534,-0.0213968,0.0546082,0.0346557
1403715273835177728,0.874847,2.18316,0.951778,0.0684554,-0.823215,-0.108074,-0.553128,0.000867606,0.0138562,-0.00076025,-0.00236658,0.0216526,0.0767534,-0.0213637,0.0545858,0.0347297
1403715273845177600,0.874867,2.18323,0.951776,0.0687744,-0.823182,-0.108348,-0.553084,0.00326246,-0.00145395,0.000108917,-0.00236659,0.0216526,0.0767533,-0.0213281,0.0545632,0.0348068
1403715273855177728,0.874906,2.18316,0.951783,0.0685417,-0.823186,-0.10819,-0.553139,0.00428159,-0.00826555,-0.000435248,-0.00236659,0.0216526,0.0767533,-0.0212898,0.0545407,0.0348872
1403715273865177600,0.874943,2.1831,0.951772,0.0683612,-0.823241,-0.107992,-0.553118,0.00390565,-0.004153,-0.000562298,-0.0023666,0.0216526,0.0767532,-0.0212489,0.0545182,0.0349709
1403715273875177728,0.874979,2.18308,0.951762,0.0682789,-0.823266,-0.107981,-0.553092,0.0034449,-0.000818005,-0.00103247,-0.00236661,0.0216526,0.0767532,-0.0212052,0.0544959,0.0350579
1403715273885177600,0.875012,2.18307,0.951749,0.0683227,-0.823271,-0.108024,-0.553071,0.00346543,-0.000207282,-0.00225892,-0.00236662,0.0216526,0.0767532,-0.0211587,0.0544738,0.0351482
1403715273895177728,0.87505,2.18306,0.951736,0.0684081,-0.823284,-0.10799,-0.553048,0.00417901,-0.00221381,-0.000293185,-0.00236663,0.0216526,0.0767531,-0.0211095,0.054452,0.0352419
1403715273905177600,0.875092,2.18303,0.951728,0.0684496,-0.823302,-0.10783,-0.553047,0.00439346,-0.00357257,-0.000627103,-0.00236664,0.0216526,0.0767531,-0.0210577,0.0544304,0.0353389
