#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1759345551608184064,-945.852,-1015.69,-816.35,0.44172,0.811142,0.146668,-0.354147,41.0714,-52.3496,-209.538,-0.0139024,0.0257361,0.0360231,30.7734,20.6188,49.934
1759345551618184192,-945.442,-1016.21,-818.445,0.441471,0.810848,0.14706,-0.354968,40.862,-51.6393,-209.489,-0.0139024,0.025736,0.036023,30.7734,20.6188,49.9339
1759345551628184064,-945.034,-1016.72,-820.54,0.441185,0.810619,0.147365,-0.355718,40.653,-50.929,-209.44,-0.0139024,0.0257359,0.0360229,30.7734,20.6188,49.9339
1759345551638184192,-944.629,-1017.23,-822.634,0.440919,0.810409,0.147629,-0.356417,40.4445,-50.2186,-209.39,-0.0139024,0.0257359,0.0360228,30.7735,20.6188,49.9338
1759345551648184064,-944.225,-1017.73,-824.728,0.440633,0.810258,0.14781,-0.357039,40.2366,-49.5082,-209.34,-0.0139024,0.0257358,0.0360228,30.7735,20.6189,49.9338
1759345551658183936,-943.824,-1018.22,-826.821,0.440381,0.810023,0.14812,-0.357753,40.0292,-48.7977,-209.29,-0.0139024,0.0257357,0.0360227,30.7735,20.6189,49.9337
1759345551668184064,-943.424,-1018.7,-828.913,0.440143,0.809779,0.148412,-0.358476,39.8222,-48.0873,-209.239,-0.0139024,0.0257356,0.0360226,30.7735,20.6189,49.9337
1759345551678183936,-943.027,-1019.18,-831.005,0.439937,0.809529,0.14871,-0.359171,39.6159,-47.3771,-209.187,-0.0139023,0.0257355,0.0360225,30.7736,20.6189,49.9337
1759345551688184064,-942.632,-1019.65,-833.097,0.439667,0.809298,0.148957,-0.359919,39.4098,-46.6666,-209.136,-0.0139023,0.0257354,0.0360225,30.7736,20.6189,49.9336
1759345551698183936,-942.238,-1020.11,-835.188,0.439418,0.809069,0.149235,-0.360621,39.2042,-45.9563,-209.084,-0.0139023,0.0257353,0.0360224,30.7736,20.619,49.9336
1759345551708184064,-941.847,-1020.57,-837.278,0.439231,0.808764,0.149672,-0.361352,38.9993,-45.2466,-209.032,-0.0139023,0.0257353,0.0360223,30.7737,20.619,49.9335
1759345551718183936,-941.458,-1021.02,-839.368,0.438988,0.808523,0.150011,-0.362044,38.7946,-44.537,-208.98,-0.0139023,0.0257352,0.0360222,30.7737,20.619,49.9335
1759345551728184064,-941.071,-1021.46,-841.458,0.438727,0.808287,0.150331,-0.362755,38.5901,-43.8276,-208.927,-0.0139023,0.0257351,0.0360221,30.7737,20.619,49.9334
1759345551738183936,-940.686,-1021.89,-843.547,0.438463,0.808052,0.150643,-0.363469,38.3858,-43.1182,-208.874,-0.0139023,0.025735,0.0360221,30.7738,20.619,49.9334
1759345551748184064,-940.303,-1022.32,-845.635,0.438156,0.807886,0.150831,-0.364129,38.1818,-42.409,-208.821,-0.0139023,0.0257349,0.036022,30.7738,20.6191,49.9333
1759345551758183936,-939.922,-1022.74,-847.723,0.437891,0.807657,0.151161,-0.364818,37.978,-41.7,-208.767,-0.0139023,0.0257348,0.0360219,30.7738,20.6191,49.9333
