#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1762961823353485824,0.298143,0.534638,1.09163,0.66338,-0.611975,-0.324459,0.28309,0.0599312,-0.0278206,0.0388801,0,0,0,0,0,0
1762961823363485696,0.298611,0.534219,1.09204,0.664006,-0.610802,-0.324307,0.284328,0.0617667,-0.0278291,0.0403888,0,0,0,0,0,0
1762961823373485824,0.299001,0.533842,1.09233,0.664426,-0.609664,-0.324332,0.285756,0.0642796,-0.0291174,0.0413132,0,0,0,0,0,0
1762961823383485696,0.299345,0.533319,1.09252,0.66453,-0.609076,-0.323887,0.287269,0.0658176,-0.029144,0.0420017,0,0,0,0,0,0
1762961823393485824,0.299633,0.53291,1.09285,0.665076,-0.60799,-0.32377,0.288435,0.0677789,-0.0287406,0.0434474,0,0,0,0,0,0
1762961823403485696,0.299851,0.532645,1.09322,0.665899,-0.606356,-0.324131,0.289568,0.0705115,-0.0300466,0.0449938,0,0,0,0,0,0
1762961823413485824,0.300207,0.532164,1.09363,0.666576,-0.60503,-0.324597,0.290262,0.0725745,-0.0310788,0.0464082,0,0,0,0,0,0
1762961823423485696,0.300512,0.531756,1.09402,0.666852,-0.603704,-0.325438,0.291446,0.0743969,-0.032144,0.0478459,0,0,0,0,0,0
1762961823433485824,0.3008,0.531445,1.09437,0.666921,-0.602443,-0.326167,0.293077,0.0765547,-0.0326375,0.0500945,0,0,0,0,0,0
1762961823443485696,0.301287,0.531129,1.09486,0.667031,-0.60138,-0.326651,0.294468,0.078907,-0.0335479,0.0522833,0,0,0,0,0,0
1762961823453485824,0.301886,0.53085,1.0955,0.66729,-0.600434,-0.326351,0.296139,0.0807321,-0.0349835,0.0536538,0,0,0,0,0,0
1762961823463485696,0.302666,0.530473,1.09629,0.667657,-0.600009,-0.324929,0.297733,0.0823143,-0.0361018,0.0550636,0,0,0,0,0,0
1762961823473485824,0.303414,0.530416,1.09719,0.668276,-0.599203,-0.322955,0.300105,0.0837485,-0.037485,0.0564637,0,0,0,0,0,0
1762961823483485696,0.30422,0.530542,1.09819,0.669229,-0.598156,-0.320292,0.30291,0.0846825,-0.038621,0.0577802,0,0,0,0,0,0
1762961823493485568,0.305186,0.530455,1.09907,0.669473,-0.598303,-0.316972,0.305562,0.085341,-0.0397487,0.0589883,0,0,0,0,0,0
1762961823503485696,0.306263,0.530376,1.09997,0.669639,-0.598562,-0.313448,0.308314,0.0842043,-0.0407871,0.0591944,0,0,0,0,0,0
1762961823513485568,0.307554,0.530483,1.10114,0.670766,-0.597702,-0.309811,0.311197,0.0824585,-0.0417936,0.0591585,0,0,0,0,0,0
1762961823523485696,0.308844,0.530528,1.10226,0.671807,-0.596724,-0.30643,0.314162,0.0821946,-0.0428982,0.0599906,0,0,0,0,0,0
1762961823533485568,0.310225,0.530336,1.10333,0.672645,-0.595994,-0.303257,0.31682,0.0812179,-0.0435998,0.0601583,0,0,0,0,0,0
1762961823543485696,0.311864,0.529948,1.10441,0.673388,-0.595284,-0.299864,0.319793,0.0798393,-0.0437734,0.0602738,0,0,0,0,0,0
