#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1761339771189679872,0.816684,-0.935675,2.16014,0.546693,-0.704279,0.418188,-0.173889,0.000120439,-4.51063e-06,-0.000202213,0.0247505,0.105649,0.00610684,2.15313,-0.294643,0.865838
1761339771199679744,0.816686,-0.935674,2.16014,0.54669,-0.704279,0.418193,-0.173885,0.000119479,0.000150669,-0.000144221,0.0247507,0.10565,0.00610689,2.15313,-0.294643,0.865832
1761339771209679872,0.816687,-0.935671,2.16014,0.546683,-0.704272,0.418204,-0.173906,0.000130693,0.000231718,-3.42888e-05,0.0247509,0.10565,0.00610694,2.15313,-0.294643,0.865825
1761339771219679744,0.816689,-0.935669,2.16014,0.546678,-0.704272,0.418206,-0.173917,0.000125034,0.00010901,9.53033e-05,0.024751,0.105651,0.00610699,2.15313,-0.294644,0.865819
1761339771229679872,0.81669,-0.935668,2.16014,0.546681,-0.704278,0.418198,-0.173903,7.78319e-05,0.000201675,7.38003e-05,0.0247512,0.105652,0.00610704,2.15313,-0.294644,0.865812
1761339771239679744,0.816691,-0.935665,2.16014,0.546692,-0.70428,0.418187,-0.173888,1.75847e-05,0.000353473,6.53622e-06,0.0247514,0.105652,0.00610709,2.15313,-0.294644,0.865806
1761339771249679872,0.816692,-0.935661,2.16014,0.546689,-0.704288,0.418177,-0.173887,0.000105398,0.000386239,4.90349e-05,0.0247516,0.105653,0.00610714,2.15312,-0.294644,0.8658
1761339771259679744,0.816693,-0.935657,2.16014,0.54669,-0.704295,0.418168,-0.173882,0.000171947,0.000347045,8.83578e-05,0.0247518,0.105654,0.00610719,2.15312,-0.294644,0.865793
1761339771269679872,0.816695,-0.935654,2.16014,0.546693,-0.704311,0.418147,-0.173858,8.02685e-05,0.000207721,3.97717e-05,0.024752,0.105655,0.00610724,2.15312,-0.294644,0.865787
1761339771279679744,0.816696,-0.935652,2.16014,0.546694,-0.7043,0.418162,-0.173862,4.57847e-05,7.52842e-05,0.000135595,0.0247522,0.105655,0.00610729,2.15312,-0.294644,0.86578
1761339771289679872,0.816697,-0.935652,2.16014,0.54669,-0.704294,0.418176,-0.173868,4.38852e-05,-2.43748e-05,0.000204484,0.0247524,0.105656,0.00610734,2.15312,-0.294644,0.865774
1761339771299679744,0.816698,-0.935652,2.16014,0.546682,-0.704291,0.418184,-0.173882,8.33391e-05,-4.03767e-05,9.79368e-05,0.0247526,0.105657,0.00610739,2.15312,-0.294644,0.865767
1761339771309679872,0.816698,-0.935652,2.16014,0.546679,-0.704282,0.418193,-0.173906,-7.79734e-05,-2.84073e-05,7.65564e-05,0.0247528,0.105658,0.00610744,2.15311,-0.294645,0.865761
1761339771319679744,0.816697,-0.935652,2.16014,0.546678,-0.704286,0.418193,-0.173894,-0.000295892,-9.17882e-06,8.26903e-05,0.024753,0.105658,0.00610749,2.15311,-0.294645,0.865754
1761339771329679616,0.816694,-0.935651,2.16015,0.546683,-0.704285,0.418192,-0.173886,-0.000252717,-7.55439e-06,0.00016389,0.0247532,0.105659,0.00610754,2.15311,-0.294645,0.865748
1761339771339679744,0.816693,-0.935651,2.16015,0.54668,-0.704284,0.418193,-0.173894,-0.000159654,-1.2774e-05,0.000225426,0.0247534,0.10566,0.0061076,2.15311,-0.294645,0.865741
1761339771349679616,0.816692,-0.935651,2.16015,0.546682,-0.704293,0.418179,-0.173891,-0.000123134,-2.3071e-05,0.000173121,0.0247536,0.105661,0.00610765,2.15311,-0.294645,0.865735
1761339771359679744,0.816691,-0.935651,2.16015,0.54669,-0.704291,0.418174,-0.17388,-0.000178166,9.28228e-05,0.000170969,0.0247538,0.105661,0.0061077,2.15311,-0.294645,0.865728
1761339771369679616,0.816689,-0.935649,2.16015,0.546693,-0.704291,0.41817,-0.173881,-0.000227315,0.000197337,0.000177754,0.024754,0.105662,0.00610775,2.1531,-0.294646,0.865722
1761339771379679744,0.816687,-0.935647,2.16015,0.546695,-0.704293,0.418168,-0.173873,-0.000201565,0.00018847,0.000154741,0.0247542,0.105663,0.0061078,2.1531,-0.294646,0.865715
1761339771389679616,0.816685,-0.935644,2.16015,0.546689,-0.70429,0.41818,-0.173874,-0.000270573,0.000303666,0.000160914,0.0247544,0.105664,0.00610786,2.1531,-0.294646,0.865708
1761339771399679744,0.816683,-0.93564,2.16015,0.54668,-0.704294,0.418185,-0.173874,-0.000332817,0.000406109,0.000160063,0.0247546,0.105664,0.00610791,2.1531,-0.294646,0.865702
1761339771409679616,0.81668,-0.935636,2.16015,0.54668,-0.704294,0.418181,-0.173883,-0.000315454,0.000394473,0.000126025,0.0247548,0.105665,0.00610796,2.1531,-0.294646,0.865695
1761339771419679744,0.816677,-0.935632,2.16015,0.546692,-0.704299,0.418163,-0.173868,-0.000342375,0.000344743,0.000106723,0.024755,0.105666,0.00610801,2.1531,-0.294647,0.865689
1761339771429679616,0.816674,-0.935629,2.16015,0.546695,-0.704303,0.418157,-0.173862,-0.000466335,0.000207112,0.000137301,0.0247552,0.105667,0.00610806,2.15309,-0.294647,0.865682
1761339771439679744,0.816669,-0.935627,2.16015,0.54669,-0.7043,0.418163,-0.173872,-0.000570157,0.000298507,0.000167458,0.0247554,0.105667,0.00610812,2.15309,-0.294647,0.865675
1761339771449679616,0.816664,-0.935623,2.16016,0.546689,-0.704298,0.418164,-0.17388,-0.000573991,0.00044325,0.000213034,0.0247556,0.105668,0.00610817,2.15309,-0.294647,0.865669
1761339771459679488,0.81666,-0.935617,2.16016,0.546686,-0.7043,0.418164,-0.173882,-0.00034958,0.000571651,0.000301103,0.0247559,0.105669,0.00610822,2.15309,-0.294648,0.865662
1761339771469679616,0.816657,-0.935612,2.16016,0.546683,-0.704302,0.418165,-0.17388,-0.000209897,0.000462243,0.000239341,0.0247561,0.10567,0.00610827,2.15309,-0.294648,0.865655
1761339771479679488,0.816656,-0.935607,2.16016,0.546682,-0.7043,0.418166,-0.173887,-0.000130353,0.000337132,0.000140737,0.0247563,0.10567,0.00610833,2.15308,-0.294648,0.865648
1761339771489679616,0.816656,-0.935604,2.16016,0.546689,-0.704287,0.418172,-0.173903,-0.000138665,0.000321658,5.60782e-05,0.0247565,0.105671,0.00610838,2.15308,-0.294649,0.865642
1761339771499679488,0.816655,-0.935601,2.16016,0.546685,-0.70429,0.418176,-0.173899,-0.000189798,0.00026846,-1.59388e-05,0.0247567,0.105672,0.00610843,2.15308,-0.294649,0.865635
1761339771509679616,0.816653,-0.935598,2.16016,0.546683,-0.704294,0.418171,-0.173896,-0.000333905,0.000129053,-4.34544e-05,0.0247569,0.105673,0.00610849,2.15308,-0.294649,0.865628
1761339771519679488,0.81665,-0.935598,2.16016,0.546683,-0.704301,0.418164,-0.173884,-0.000211303,-2.52178e-05,-2.00642e-07,0.0247571,0.105674,0.00610854,2.15308,-0.294649,0.865621
1761339771529679616,0.81665,-0.935598,2.16016,0.546691,-0.704305,0.418154,-0.173873,-3.58484e-05,-9.99442e-05,3.89993e-06,0.0247573,0.105674,0.00610859,2.15308,-0.29465,0.865614
1761339771539679488,0.816651,-0.935598,2.16016,0.546689,-0.704303,0.418157,-0.173875,0.000102212,1.68804e-05,-0.000131956,0.0247575,0.105675,0.00610865,2.15307,-0.29465,0.865608
1761339771549679616,0.816652,-0.935598,2.16016,0.546683,-0.704299,0.418169,-0.173882,0.000131884,3.35484e-05,-0.000224037,0.0247577,0.105676,0.0061087,2.15307,-0.29465,0.865601
1761339771559679488,0.816654,-0.935597,2.16015,0.546687,-0.704293,0.418171,-0.173887,9.39434e-05,-1.50068e-05,-0.000290323,0.0247579,0.105677,0.00610875,2.15307,-0.294651,0.865594
1761339771569679616,0.816655,-0.935598,2.16015,0.546681,-0.704302,0.418163,-0.173891,-3.92034e-05,-0.000152348,-0.000319097,0.0247581,0.105677,0.00610881,2.15307,-0.294651,0.865587
1761339771579679488,0.816655,-0.9356,2.16015,0.546687,-0.704304,0.418156,-0.17388,-0.000140999,-0.000198443,-0.000302671,0.0247584,0.105678,0.00610886,2.15307,-0.294651,0.86558
1761339771589679360,0.816654,-0.935601,2.16014,0.546695,-0.7043,0.418156,-0.173873,-0.000172721,-4.11511e-05,-0.000176704,0.0247586,0.105679,0.00610892,2.15306,-0.294652,0.865573
1761339771599679488,0.816652,-0.935601,2.16014,0.546692,-0.704292,0.418171,-0.173879,-0.000222804,-0.000113173,-3.92228e-05,0.0247588,0.10568,0.00610897,2.15306,-0.294652,0.865566
1761339771609679360,0.81665,-0.935602,2.16014,0.546691,-0.704288,0.418176,-0.173885,-0.000233019,-0.000202443,8.08053e-05,0.024759,0.105681,0.00610903,2.15306,-0.294652,0.865559
1761339771619679488,0.816649,-0.935604,2.16014,0.546695,-0.704284,0.418175,-0.173894,-0.000146054,-0.000205127,0.000157006,0.0247592,0.105681,0.00610908,2.15306,-0.294653,0.865552
1761339771629679360,0.816648,-0.935606,2.16014,0.546693,-0.704282,0.418179,-0.173897,-0.00016958,-0.000309951,0.000281341,0.0247594,0.105682,0.00610913,2.15306,-0.294653,0.865545
1761339771639679488,0.816646,-0.93561,2.16015,0.546692,-0.704282,0.418179,-0.173897,-0.000234333,-0.000356818,0.000353296,0.0247596,0.105683,0.00610919,2.15306,-0.294654,0.865538
1761339771649679360,0.816644,-0.935612,2.16015,0.546687,-0.70428,0.418182,-0.173916,-0.000335074,-0.000216779,0.000283385,0.0247598,0.105684,0.00610924,2.15305,-0.294654,0.865531
1761339771659679488,0.816641,-0.935614,2.16015,0.546681,-0.70428,0.41819,-0.173918,-0.00036404,-0.000177981,0.000185252,0.02476,0.105685,0.0061093,2.15305,-0.294654,0.865524
1761339771669679360,0.816638,-0.935616,2.16015,0.546683,-0.704281,0.418189,-0.173906,-0.000233442,-0.000362286,2.9036e-05,0.0247603,0.105685,0.00610935,2.15305,-0.294655,0.865517
1761339771679679488,0.816637,-0.93562,2.16015,0.546683,-0.704283,0.418185,-0.173905,-0.000131164,-0.000413633,5.54985e-05,0.0247605,0.105686,0.00610941,2.15305,-0.294655,0.86551
1761339771689679360,0.816637,-0.935623,2.16015,0.546678,-0.704293,0.418181,-0.173895,-7.08439e-05,-0.000385032,0.000138964,0.0247607,0.105687,0.00610946,2.15305,-0.294655,0.865503
1761339771699679488,0.816636,-0.935626,2.16015,0.546678,-0.704294,0.41818,-0.173892,-8.68797e-05,-0.000249443,0.00025179,0.0247609,0.105688,0.00610952,2.15304,-0.294656,0.865496
1761339771709679360,0.816636,-0.935628,2.16016,0.54669,-0.704293,0.418167,-0.173889,-8.10952e-06,-0.000244692,0.000331536,0.0247611,0.105689,0.00610957,2.15304,-0.294656,0.865489
1761339771719679232,0.816637,-0.93563,2.16016,0.546691,-0.704293,0.418168,-0.173885,-1.27879e-05,-0.00026577,0.000379023,0.0247613,0.105689,0.00610963,2.15304,-0.294656,0.865482
1761339771729679360,0.816636,-0.935633,2.16016,0.546695,-0.704296,0.418156,-0.173888,-0.000240196,-0.000273583,0.000372474,0.0247616,0.10569,0.00610969,2.15304,-0.294657,0.865475
1761339771739679232,0.816633,-0.935635,2.16017,0.5467,-0.704293,0.418156,-0.173885,-0.0003861,-0.000293049,0.000333815,0.0247618,0.105691,0.00610974,2.15304,-0.294657,0.865468
1761339771749679360,0.81663,-0.935638,2.16017,0.54669,-0.704291,0.41817,-0.173892,-0.000356899,-0.000334574,0.000225822,0.024762,0.105692,0.0061098,2.15304,-0.294658,0.865461
1761339771759679232,0.816627,-0.935641,2.16017,0.546694,-0.704288,0.418171,-0.173887,-0.000324946,-0.000376523,0.000117598,0.0247622,0.105693,0.00610985,2.15303,-0.294658,0.865453
1761339771769679360,0.816624,-0.935644,2.16017,0.54669,-0.704282,0.41818,-0.173904,-0.000283598,-0.000326678,1.03121e-06,0.0247624,0.105693,0.00610991,2.15303,-0.294658,0.865446
1761339771779679232,0.816622,-0.935646,2.16017,0.546695,-0.704285,0.418168,-0.173905,-0.000225521,-8.57145e-05,-0.000129521,0.0247626,0.105694,0.00610997,2.15303,-0.294659,0.865439
1761339771789679360,0.816621,-0.935646,2.16017,0.54669,-0.704283,0.418174,-0.173914,-0.000122576,-6.8741e-05,-9.64855e-05,0.0247629,0.105695,0.00611002,2.15303,-0.294659,0.865432
1761339771799679232,0.81662,-0.935647,2.16017,0.546696,-0.704274,0.41818,-0.173917,-3.46294e-05,-0.00010607,-8.86868e-05,0.0247631,0.105696,0.00611008,2.15303,-0.29466,0.865425
1761339771809679360,0.81662,-0.935648,2.16016,0.546689,-0.704282,0.418179,-0.173907,6.2262e-07,-0.000151707,-0.000208166,0.0247633,0.105697,0.00611013,2.15302,-0.29466,0.865417
1761339771819679232,0.816621,-0.935648,2.16016,0.54669,-0.704288,0.41817,-0.173905,-5.7646e-05,-6.61601e-05,-0.000296197,0.0247635,0.105697,0.00611019,2.15302,-0.29466,0.86541
1761339771829679360,0.81662,-0.935648,2.16016,0.546693,-0.704285,0.418171,-0.173903,-0.000137131,4.73164e-05,-0.000377889,0.0247637,0.105698,0.00611025,2.15302,-0.294661,0.865403
1761339771839679232,0.816619,-0.935647,2.16015,0.546697,-0.70429,0.418165,-0.173886,-5.98765e-05,3.98503e-05,-0.00034704,0.024764,0.105699,0.0061103,2.15302,-0.294661,0.865396
1761339771849679104,0.81662,-0.935647,2.16015,0.546688,-0.70429,0.418171,-0.173899,5.59068e-06,-3.56315e-05,-0.000273162,0.0247642,0.1057,0.00611036,2.15302,-0.294662,0.865388
1761339771859679232,0.81662,-0.935647,2.16015,0.546682,-0.70429,0.418175,-0.173909,-2.29102e-05,-0.000190762,-0.00016077,0.0247644,0.105701,0.00611042,2.15301,-0.294662,0.865381
1761339771869679104,0.81662,-0.935649,2.16015,0.546692,-0.704281,0.418178,-0.173906,-3.45736e-05,-0.000112505,-6.76188e-05,0.0247646,0.105702,0.00611048,2.15301,-0.294662,0.865374
1761339771879679232,0.81662,-0.935649,2.16015,0.546677,-0.704291,0.418179,-0.173911,-5.04596e-06,-3.61376e-05,4.9811e-06,0.0247648,0.105702,0.00611053,2.15301,-0.294663,0.865366
1761339771889679104,0.816621,-0.935649,2.16015,0.546685,-0.704293,0.418168,-0.173901,9.93164e-05,-6.4073e-05,4.71684e-05,0.0247651,0.105703,0.00611059,2.15301,-0.294663,0.865359
1761339771899679232,0.816622,-0.93565,2.16015,0.546685,-0.704283,0.418186,-0.173901,-2.4236e-05,-0.000296707,0.000188284,0.0247653,0.105704,0.00611065,2.15301,-0.294664,0.865352
1761339771909679104,0.816621,-0.935654,2.16015,0.546685,-0.70428,0.418186,-0.173915,-0.000192644,-0.000568832,0.000349154,0.0247655,0.105705,0.00611071,2.15301,-0.294664,0.865344
1761339771919679232,0.81662,-0.93566,2.16015,0.546682,-0.704278,0.418196,-0.173906,-0.000130295,-0.000628124,0.000413689,0.0247657,0.105706,0.00611076,2.153,-0.294664,0.865337
1761339771929679104,0.81662,-0.935666,2.16016,0.5467,-0.704273,0.41818,-0.173909,-1.89485e-05,-0.000640205,0.000462787,0.024766,0.105707,0.00611082,2.153,-0.294665,0.86533
1761339771939679232,0.81662,-0.935672,2.16016,0.546711,-0.704276,0.418163,-0.173905,8.89256e-05,-0.000646997,0.000515964,0.0247662,0.105707,0.00611088,2.153,-0.294665,0.865322
1761339771949679104,0.816621,-0.935678,2.16017,0.546708,-0.704271,0.418171,-0.173915,3.67488e-05,-0.000527224,0.000457686,0.0247664,0.105708,0.00611094,2.153,-0.294666,0.865315
1761339771959679232,0.816622,-0.935682,2.16017,0.546703,-0.70428,0.418172,-0.173888,8.21768e-07,-0.000335619,0.000359449,0.0247666,0.105709,0.00611099,2.153,-0.294666,0.865307
1761339771969679104,0.816623,-0.935684,2.16017,0.546698,-0.704277,0.418183,-0.173891,5.90233e-05,-6.01052e-05,0.000232024,0.0247669,0.10571,0.00611105,2.15299,-0.294667,0.8653
1761339771979679232,0.816624,-0.935684,2.16017,0.546697,-0.704277,0.418188,-0.173884,9.87632e-05,-1.75705e-05,0.000129519,0.0247671,0.105711,0.00611111,2.15299,-0.294667,0.865293
1761339771989679104,0.816625,-0.935684,2.16017,0.546702,-0.704273,0.418188,-0.173883,0.000136373,-2.04763e-05,3.88427e-05,0.0247673,0.105712,0.00611117,2.15299,-0.294667,0.865285
1761339771999678976,0.816627,-0.935684,2.16017,0.546705,-0.704272,0.418184,-0.173889,0.000173634,-2.07797e-05,-4.45713e-05,0.0247675,0.105713,0.00611123,2.15299,-0.294668,0.865278
1761339772009679104,0.816629,-0.935684,2.16017,0.546704,-0.704273,0.41818,-0.173895,0.000189473,-5.8647e-05,-3.54922e-05,0.0247678,0.105713,0.00611129,2.15299,-0.294668,0.86527
1761339772019678976,0.816632,-0.935685,2.16017,0.546705,-0.704286,0.418165,-0.173878,0.000166697,-0.000172196,0.000139831,0.024768,0.105714,0.00611135,2.15298,-0.294669,0.865263
1761339772029679104,0.816633,-0.935687,2.16017,0.546702,-0.704277,0.418174,-0.173901,7.6393e-05,-0.000297076,0.000163302,0.0247682,0.105715,0.0061114,2.15298,-0.294669,0.865255
1761339772039678976,0.816634,-0.935691,2.16017,0.546701,-0.704273,0.418181,-0.173906,-9.69005e-05,-0.000376157,0.000107752,0.0247685,0.105716,0.00611146,2.15298,-0.29467,0.865248
1761339772049679104,0.816632,-0.935694,2.16017,0.546702,-0.704274,0.418175,-0.173911,-0.000395275,-0.000361725,-3.91163e-05,0.0247687,0.105717,0.00611152,2.15298,-0.29467,0.86524
1761339772059678976,0.816628,-0.935697,2.16017,0.546699,-0.704271,0.418182,-0.173913,-0.000421079,-0.000368071,-0.000117619,0.0247689,0.105718,0.00611158,2.15298,-0.294671,0.865233
1761339772069679104,0.816624,-0.935701,2.16017,0.546698,-0.704271,0.418186,-0.173908,-0.00039417,-0.000380787,-0.00017907,0.0247691,0.105718,0.00611164,2.15297,-0.294671,0.865225
1761339772079678976,0.816621,-0.935705,2.16017,0.546704,-0.704273,0.418183,-0.173891,-0.000303849,-0.00038613,-8.58038e-05,0.0247694,0.105719,0.0061117,2.15297,-0.294672,0.865218
1761339772089679104,0.816619,-0.935708,2.16017,0.546711,-0.70427,0.418182,-0.173881,-0.000230101,-0.000399662,-2.82198e-05,0.0247696,0.10572,0.00611176,2.15297,-0.294672,0.86521
1761339772099678976,0.816617,-0.935712,2.16017,0.546715,-0.704273,0.418175,-0.173872,-0.000206163,-0.000420429,-8.78207e-05,0.0247698,0.105721,0.00611182,2.15297,-0.294673,0.865202
1761339772109679104,0.816616,-0.935715,2.16017,0.546711,-0.704276,0.418173,-0.173879,-9.94307e-05,-0.000197081,-8.92755e-06,0.0247701,0.105722,0.00611188,2.15297,-0.294673,0.865195
1761339772119678976,0.816616,-0.935715,2.16017,0.546706,-0.704283,0.418163,-0.173888,-5.6259e-05,2.26764e-05,5.45434e-05,0.0247703,0.105723,0.00611194,2.15297,-0.294674,0.865187
1761339772129678848,0.816616,-0.935714,2.16016,0.546705,-0.704285,0.418163,-0.173882,-0.000152217,0.000151575,4.19087e-05,0.0247705,0.105724,0.006112,2.15296,-0.294674,0.865179
1761339772139678976,0.816615,-0.935712,2.16016,0.546702,-0.704282,0.418171,-0.173889,-3.69832e-05,0.000251278,-5.16859e-05,0.0247708,0.105725,0.00611206,2.15296,-0.294675,0.865172
1761339772149678848,0.816616,-0.935708,2.16016,0.546698,-0.704267,0.418189,-0.173915,0.000112759,0.000345896,-0.000152724,0.024771,0.105725,0.00611212,2.15296,-0.294675,0.865164
1761339772159678976,0.816618,-0.935704,2.16016,0.546698,-0.704264,0.418194,-0.173919,0.000112434,0.000476149,-7.98058e-06,0.0247712,0.105726,0.00611218,2.15296,-0.294676,0.865156
1761339772169678848,0.816619,-0.935698,2.16016,0.546697,-0.704265,0.418194,-0.173915,0.000115736,0.000589973,4.38677e-06,0.0247715,0.105727,0.00611224,2.15296,-0.294676,0.865149
1761339772179678976,0.816621,-0.935692,2.16016,0.5467,-0.704264,0.418195,-0.173909,0.000173767,0.000660281,-0.000297036,0.0247717,0.105728,0.0061123,2.15295,-0.294677,0.865141
1761339772189678848,0.816624,-0.935685,2.16016,0.546701,-0.704272,0.41819,-0.173886,0.000129844,0.00053309,-0.000194121,0.0247719,0.105729,0.00611236,2.15295,-0.294678,0.865133
1761339772199678976,0.816625,-0.93568,2.16015,0.546698,-0.704281,0.41818,-0.173881,4.09376e-05,0.000364623,-8.80392e-05,0.0247722,0.10573,0.00611242,2.15295,-0.294678,0.865125
1761339772209678848,0.816625,-0.935677,2.16015,0.546697,-0.704287,0.418171,-0.17388,-9.3905e-05,0.000191567,-0.000104137,0.0247724,0.105731,0.00611248,2.15295,-0.294679,0.865118
1761339772219678976,0.816626,-0.935674,2.16015,0.546693,-0.704281,0.418182,-0.173891,6.67935e-05,0.000237355,-6.95105e-05,0.0247727,0.105732,0.00611255,2.15295,-0.294679,0.86511
1761339772229678848,0.816628,-0.935671,2.16015,0.546706,-0.704279,0.41817,-0.173891,0.000279625,0.000320464,-2.48369e-05,0.0247729,0.105732,0.00611261,2.15294,-0.29468,0.865102
1761339772239678976,0.816632,-0.935668,2.16015,0.546694,-0.704288,0.418172,-0.17389,0.000377129,0.000296236,6.34546e-05,0.0247731,0.105733,0.00611267,2.15294,-0.294681,0.865094
1761339772249678848,0.816637,-0.935664,2.16015,0.546686,-0.704288,0.418179,-0.173891,0.000456303,0.000253274,0.000163105,0.0247734,0.105734,0.00611273,2.15294,-0.294681,0.865086
1761339772259678720,0.816642,-0.935662,2.16015,0.546695,-0.704285,0.418174,-0.173891,0.000535905,0.000210055,0.000263173,0.0247736,0.105735,0.00611279,2.15294,-0.294682,0.865078
1761339772269678848,0.816648,-0.935659,2.16015,0.546697,-0.704283,0.418173,-0.173893,0.000457057,0.000287826,0.000247205,0.0247738,0.105736,0.00611285,2.15294,-0.294682,0.865071
1761339772279678720,0.816652,-0.935655,2.16016,0.546695,-0.704284,0.41817,-0.173902,0.000348288,0.000391149,0.000212344,0.0247741,0.105737,0.00611291,2.15293,-0.294683,0.865063
1761339772289678848,0.816656,-0.93565,2.16016,0.546695,-0.704287,0.418173,-0.173885,0.000241906,0.00049242,0.000182002,0.0247743,0.105738,0.00611298,2.15293,-0.294684,0.865055
1761339772299678720,0.816659,-0.935645,2.16016,0.546691,-0.704288,0.418173,-0.173892,0.000233281,0.000461798,0.000124819,0.0247746,0.105739,0.00611304,2.15293,-0.294684,0.865047
1761339772309678848,0.816662,-0.93564,2.16016,0.546699,-0.704293,0.418161,-0.173878,0.00024341,0.000403398,6.62633e-05,0.0247748,0.10574,0.0061131,2.15293,-0.294685,0.865039
1761339772319678720,0.816665,-0.935636,2.16016,0.546688,-0.704296,0.41817,-0.173877,0.000254979,0.000343765,1.21745e-05,0.024775,0.10574,0.00611316,2.15293,-0.294686,0.865031
1761339772329678848,0.816668,-0.935632,2.16016,0.546688,-0.704288,0.418183,-0.173879,0.00023045,0.000336984,-2.95439e-05,0.0247753,0.105741,0.00611322,2.15292,-0.294686,0.865023
1761339772339678720,0.81667,-0.935627,2.16016,0.546689,-0.704291,0.418182,-0.173868,0.000135264,0.000432933,-4.65031e-05,0.0247755,0.105742,0.00611329,2.15292,-0.294687,0.865015
1761339772349678848,0.816672,-0.935623,2.16015,0.546681,-0.70429,0.418184,-0.173889,0.000200517,0.000408038,5.20934e-05,0.0247758,0.105743,0.00611335,2.15292,-0.294688,0.865007
1761339772359678720,0.816675,-0.935618,2.16016,0.546673,-0.70429,0.418183,-0.173919,0.000226035,0.000314929,0.000133624,0.024776,0.105744,0.00611341,2.15292,-0.294688,0.864999
1761339772369678848,0.816677,-0.935616,2.16016,0.546677,-0.704285,0.418184,-0.173922,0.000106096,0.000133408,0.000133056,0.0247763,0.105745,0.00611347,2.15292,-0.294689,0.864991
1761339772379678720,0.816679,-0.935614,2.16016,0.546688,-0.704279,0.418182,-0.173916,0.000162205,6.31901e-05,0.000230664,0.0247765,0.105746,0.00611354,2.15291,-0.29469,0.864982
1761339772389678592,0.816681,-0.935613,2.16016,0.546689,-0.704284,0.418178,-0.173901,0.000236515,0.000105583,0.000281027,0.0247767,0.105747,0.0061136,2.15291,-0.29469,0.864974
1761339772399678720,0.816684,-0.93561,2.16016,0.546685,-0.704289,0.418181,-0.17389,0.000273368,0.000331548,0.000192613,0.024777,0.105748,0.00611366,2.15291,-0.294691,0.864966
1761339772409678592,0.816688,-0.935606,2.16016,0.546689,-0.704296,0.418172,-0.173871,0.000266402,0.000515518,0.000126773,0.0247772,0.105749,0.00611372,2.15291,-0.294692,0.864958
1761339772419678720,0.81669,-0.935599,2.16016,0.54668,-0.704309,0.41816,-0.173871,0.000165825,0.00061314,0.000104506,0.0247775,0.10575,0.00611379,2.15291,-0.294693,0.86495
1761339772429678592,0.816692,-0.935593,2.16016,0.54668,-0.704309,0.418161,-0.173869,4.58185e-05,0.000478731,9.66555e-05,0.0247777,0.10575,0.00611385,2.1529,-0.294693,0.864942
1761339772439678720,0.816693,-0.935589,2.16016,0.546681,-0.704308,0.418163,-0.173868,-3.57249e-05,0.000331802,6.87075e-05,0.024778,0.105751,0.00611391,2.1529,-0.294694,0.864933
1761339772449678592,0.816693,-0.935585,2.16016,0.546678,-0.704302,0.418172,-0.173878,-2.60329e-05,0.000268272,-2.28763e-06,0.0247782,0.105752,0.00611398,2.1529,-0.294695,0.864925
1761339772459678720,0.816693,-0.935583,2.16016,0.546683,-0.704297,0.418175,-0.173877,-0.000130583,0.000100191,-2.60088e-05,0.0247785,0.105753,0.00611404,2.1529,-0.294696,0.864917
1761339772469678592,0.816691,-0.935582,2.16016,0.546679,-0.7043,0.418174,-0.173882,-0.00021791,-5.31925e-05,-5.69657e-05,0.0247787,0.105754,0.0061141,2.15289,-0.294696,0.864909
1761339772479678720,0.81669,-0.935583,2.16016,0.546679,-0.704305,0.418165,-0.173884,-0.00021138,-0.000119739,-0.000130008,0.0247789,0.105755,0.00611417,2.15289,-0.294697,0.8649
1761339772489678592,0.816688,-0.935583,2.16016,0.546684,-0.704296,0.418167,-0.173895,-0.000198649,-9.6368e-05,-0.000209187,0.0247792,0.105756,0.00611423,2.15289,-0.294698,0.864892
1761339772499678720,0.816687,-0.935583,2.16015,0.54668,-0.704298,0.418167,-0.173902,-0.000174819,0.000120903,-0.000305173,0.0247794,0.105757,0.0061143,2.15289,-0.294699,0.864884
1761339772509678592,0.816685,-0.935581,2.16015,0.546677,-0.704305,0.418165,-0.173888,-0.000284862,5.96163e-06,-0.000342379,0.0247797,0.105758,0.00611436,2.15289,-0.294699,0.864875
1761339772519678720,0.816683,-0.935581,2.16015,0.546675,-0.704308,0.418167,-0.173875,-0.000320619,-0.000108637,-0.000350292,0.0247799,0.105759,0.00611442,2.15288,-0.2947,0.864867
1761339772529678592,0.816681,-0.935582,2.16014,0.546675,-0.704305,0.418173,-0.173875,-0.000114752,-4.29209e-05,-0.000322435,0.0247802,0.10576,0.00611449,2.15288,-0.294701,0.864859
1761339772539678464,0.816682,-0.935581,2.16014,0.546674,-0.704302,0.418177,-0.17388,8.66754e-05,2.31004e-05,-0.000301513,0.0247804,0.105761,0.00611455,2.15288,-0.294702,0.86485
1761339772549678592,0.816684,-0.93558,2.16014,0.546671,-0.704297,0.418187,-0.173888,0.000231766,0.00010152,-0.000200132,0.0247807,0.105762,0.00611462,2.15288,-0.294703,0.864842
1761339772559678464,0.816687,-0.935578,2.16014,0.546669,-0.704301,0.418181,-0.173893,0.000251495,0.0002115,9.55667e-05,0.0247809,0.105762,0.00611468,2.15288,-0.294703,0.864833
1761339772569678592,0.816691,-0.935575,2.16014,0.546661,-0.704296,0.418195,-0.173899,0.000218865,0.000230621,0.00029125,0.0247812,0.105763,0.00611475,2.15287,-0.294704,0.864825
